"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"DNA.7.methylguanine.glycosylase.activity..GO.0043916.",0.0306226978910695,1,0.777777777777778,-7.28666668073373,0.549302620166834,0.75,-5.71459954719212,0.0162161896465735,0.334142368698688
"DNA.7.methyladenine.glycosylase.activity..GO.0052821.",0.0306226978910695,1,0.777777777777778,-7.28666668073373,0.549302620166834,0.75,-5.71459954719212,0.0162161896465735,0.334142368698688
"DNA.3.methylguanine.glycosylase.activity..GO.0052822.",0.0306226978910695,1,0.777777777777778,-7.28666668073373,0.549302620166834,0.75,-5.71459954719212,0.0162161896465735,0.334142368698688
"organic.anion.transmembrane.transporter.activity..GO.0008514.",0.0310249721660424,1,0.444444444444444,-6.3538989923833,0.806433710099756,0.625,-5.08749404538467,0.598435905012389,0.489587731597672
"arabinosyltransferase.activity..GO.0052636.",0.0312780531837315,1,0.666666666666667,-6.87584708691062,0.119112816738613,0.625000000000007,-5.00887707619411,1.58576631230845,0.798546571539677
"lactate.2.monooxygenase.activity..GO.0050040.",0.0313589035779753,1,0.666666666666667,-6.19403601154336,0.519972442395985,1,-7.3356339819272,1e-06,0.432892555534746
"UDP.N.acetylglucosamine.1.carboxyvinyltransferase.activity..GO.0008760.",0.031847531685893,1,0.222222222222222,-2.81158165799441,0.782398950048426,0.125,-3.61283718182237,0.455821395883957,0.410094850397446
"X3.hydroxybutyryl.CoA.dehydratase.activity..GO.0003859.",0.0320311179201112,1,0.777777777777778,-4.09055625174713,2.27133285264572,0.75,-6.9111706756288,0.599360753483724,1.10107192696495
"mating.type.factor.pheromone.receptor.activity..GO.0004932.",0.0322703962202235,1,0.777777777777778,-7.21110271517994,0.656166205079701,0.75,-5.47303283519411,0.673369657738705,0.419710778999933
"cobalamin.5..phosphate.synthase.activity..GO.0008818.",0.0322969554678211,1,0.555555555555556,-6.47969614784458,0.538306418519973,0.5,-5.53022559366806,0.360500058443441,0.299020648325636
"X2.methylcitrate.synthase.activity..GO.0050440.",0.0323211239997097,1,0.666666666666667,-6.71245193789537,0.288616838205075,1,-7.3356339819272,1e-06,0.368400583604146
"tyrosine.based.site.specific.recombinase.activity..GO.0009037.",0.0323623591832527,1,0.333333333333333,-3.87140414664979,0.453741296438258,0,-3.18296813282482,0.536776938059067,0.298603184272507
"dimethylglycine.dehydrogenase.activity..GO.0047865.",0.0325966755665676,1,0.777777777777778,-7.21110271517994,0.656166205079701,0.875,-5.01031157492958,1e-06,0.413899086431635
"C.22.sterol.desaturase.activity..GO.0000249.",0.0328699884386286,1,0.777777777777778,-6.33939907992185,0.909011174604431,0.875,-3.96965253520281,1e-06,0.48211497448883
"alpha.glucosidase.activity..GO.0004558.",0.0337198563735061,1,0.888888888888889,-4.44495557584395,1e-06,0.625,-6.50849144026187,0.74754111964848,0.454064718052093
"phosphate.butyryltransferase.activity..GO.0050182.",0.034694631875627,1,0.888888888888889,-7.67508228837724,1e-06,0.75,-5.71044041059121,0.102862964115887,0.341507292813783
"tagatose.bisphosphate.aldolase.activity..GO.0009025.",0.0351022340155045,1,0.666666666666667,-6.47530710060878,0.684517076513786,0.625,-5.17548933189398,0.58998817073605,0.40947342274933
"pyridoxine.5..phosphate.synthase.activity..GO.0033856.",0.0351402751137536,1,0.333333333333333,-3.91986555746673,1.34203809076551,0.375,-5.2709711187984,0.636232252670554,0.912598742817769
"arabinose.5.phosphate.isomerase.activity..GO.0019146.",0.0366731410383333,1,0.333333333333333,-4.86690555908403,0.463887491925312,0.125,-4.21154312746136,0.440172766070384,0.266375736301899
"erythrose.4.phosphate.dehydrogenase.activity..GO.0048001.",0.0371252329516481,1,0.777777777777778,-6.14596482272349,0.609263623061762,0.625,-4.85673503373825,0.254466243583663,0.316782598679058
"X.acyl.carrier.protein..S.acetyltransferase.activity..GO.0004313.",0.0373072582362686,1,0.888888888888889,-6.89825107309022,1e-06,0.75,-4.97759774573153,0.0462643409290424,0.340052401023347
"myosin.heavy.chain.kinase.activity..GO.0016905.",0.0378493398463777,1,0.666666666666667,-5.96306426397061,0.694140142409297,1,-7.3356339819272,1e-06,0.505792001921679
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..reduced.flavin.or.flavoprotein.as.one.donor..and.incorporation.of.one.atom.of.oxygen..GO.0016712..",0.0389951110700119,1,0.444444444444444,-6.2281973652996,0.977456193187389,0.5,-4.98743555211189,0.752551921547275,0.634782913328362
"cyclohexadienyl.dehydrogenase.activity..GO.0047794.",0.0406863998200481,1,0.777777777777778,-6.82268710753643,0.106863584912867,0.875,-4.94488391653348,1e-06,0.341651919506845
"oligosaccharyl.transferase.activity..GO.0004576.",0.0420268114591137,1,0.555555555555556,-5.86647613453018,1.15296341828781,1,-7.3356339819272,1e-06,0.876086818905343
"proline.racemase.activity..GO.0018112.",0.04218821555062,1,0.333333333333333,-5.71480112760887,0.64772590896775,0.625,-4.74384424341673,0.331976156797884,0.363414540570699
"arylesterase.activity..GO.0004064.",0.042691877826368,1,0.666666666666667,-6.07484374985013,0.357844788273669,0.75,-7.25758137292802,0.109462047212047,0.286964775965147
"electron.transferring.flavoprotein.dehydrogenase.activity..GO.0004174.",0.0427782181367126,1,0.222222222222222,-4.00836974434607,0.897072278024968,0,-3.27754652623103,0.306450535848836,0.418869058098815
"D.malate.dehydrogenase..decarboxylating..activity..GO.0046553.",0.0436647259893907,1,0.777777777777778,-6.0870212042928,0.046405020997454,0.875,-4.25189966876411,1e-06,0.34005464819579
"aspartate.racemase.activity..GO.0047689.",0.0438350375371429,1,0.555555555555556,-6.04458216152701,1.03264603951052,1,-7.3356339819272,1e-06,0.760095827710476
"X.phosphotransferase.activity..nitrogenous.group.as.acceptor..GO.0016775..",0.0442268874149284,1,0.777777777777778,-5.19913806738097,0.849673621351192,0.875,-7.33498272879422,1e-06,0.464126874185856
"gluconokinase.activity..GO.0046316.",0.0443507586916089,1,0.444444444444444,-5.8533684362164,1.00635273045565,0.125,-4.74723291056037,0.905436651067282,0.739154306348592
"glucose.transmembrane.transporter.activity..GO.0005355.",0.0449790704875937,1,0.333333333333333,-4.91702243543499,0.748815218087942,0.125,-4.23246327142195,0.213147305272991,0.319392666325533
"guanine.nucleotide.transmembrane.transporter.activity..GO.0001409.",0.0450957439132261,1,0.666666666666667,-6.10334419020039,0.688471825989713,1,-7.3356339819272,1e-06,0.503090209057642
"NADPH.quinone.reductase.activity..GO.0003960.",0.045145205590054,1,0.444444444444444,-5.79954360845979,0.550558675148497,0.375,-4.76901309299655,0.963727212376181,0.538861439415295
"X.oxidoreductase.activity..acting.on.iron.sulfur.proteins.as.donors..GO.0016730..",0.0454225316695499,1,0.333333333333333,-6.10924440962821,0.985952474241165,0.5,-4.89701766994162,0.886906023893026,0.717965243148264
"guanylate.cyclase.activity..GO.0004383.",0.0455442022610564,1,0.555555555555556,-6.86007275319282,0.639376883878457,0.125,-5.70184232301895,1.04556637397829,0.706906875742823
"holocytochrome.c.synthase.activity..GO.0004408.",0.0456821059443683,1,0.666666666666667,-6.59325967620214,1.00214264919037,0.75,-4.50086924025538,1.81345491786031,0.931607381104098
"X5.aminolevulinate.synthase.activity..GO.0003870.",0.0482215059594335,1,0.444444444444444,-5.51608525806007,0.803830150992418,0.375,-4.64852164074105,0.352303770124423,0.394619602798188
"cellobiose.phosphorylase.activity..GO.0047738.",0.0483231422950098,1,1,-7.67554600253785,1e-06,0.625,-6.16919843558466,0.87592176586903,0.604185048401272
"telomeric.template.RNA.reverse.transcriptase.activity..GO.0003721.",0.0484874385872084,1,0.777777777777778,-7.04157395721086,0.895916073811838,0.75,-5.27706608607925,0.950508492111117,0.540590594230496
"palmitoyltransferase.activity..GO.0016409.",0.0486280324697519,1,0.555555555555556,-6.37008977693007,0.278907323527176,0.625,-5.20284653339649,1.07582822648497,0.461038320744397
"dimethylglycine.oxidase.activity..GO.0047866.",0.0491826763589402,1,0.555555555555556,-6.09106011746639,0.300268632863488,0.375,-4.6760105977907,1.47365624147895,0.925973011492778
"pantoate.beta.alanine.ligase.activity..GO.0004592.",0.0492176708741928,1,0.444444444444444,-4.36374643931093,0.208286903585081,0.625,-5.16669149390725,0.508517543773329,0.246389629720687
"molybdopterin.synthase.activity..GO.0030366.",0.0493189880543329,1,0.444444444444444,-5.91736649750674,0.756503829423795,0.625,-4.77021984113474,0.767491444322181,0.503445760793294
"carbamate.kinase.activity..GO.0008804.",0.0494802397758063,1,0.666666666666667,-4.48569690728431,0.83766550516533,0.625,-6.0428232712581,1.1838862755044,0.701840876871461
"quinoprotein.glucose.dehydrogenase.activity..GO.0008876.",0.0501344524255209,1,0.444444444444444,-4.70501268975509,0.724553248004034,0.5,-3.79151115279897,0.419759726822188,0.389711749606724
"X.7.8.didemethyl.8.hydroxy.5.deazariboflavin.synthase.activity..GO.0044689..",0.0504708889782703,1,0.888888888888889,-6.40806562604448,1e-06,0.75,-4.42813414079609,0.730794541201064,0.431740759856656
"NADPH.dehydrogenase..quinone..activity..GO.0008753.",0.0508007881732696,1,0.555555555555556,-6.11649301350814,0.64450126682674,0.75,-4.48327055958231,1.70616298850012,0.696227830463694
"nucleic.acid.binding.transcription.factor.activity..GO.0001071.",0.0511332733356832,1,0.444444444444444,-5.96477992165912,1.16603918930507,0.125,-4.8361118280879,0.894756729839549,0.825109100320481
"X.2.iron..2.sulfur.cluster.binding..GO.0051537..",0.0516830982756147,1,0.333333333333333,-1.36131298035698,0.135602574330712,0.125,-2.01316850199657,0.687293217190322,0.30989731991426
"starch.synthase.activity..GO.0009011.",0.0526665548622505,1,0.333333333333333,-4.2811981904152,0.763659117309629,0.125,-3.6088090353242,0.249335422685909,0.332851818216326
"ubiquitin.ubiquitin.ligase.activity..GO.0034450.",0.0527667466656177,1,0.666666666666667,-6.30084577020422,1.10820427685033,0.625,-4.81734641472295,0.830869565167742,0.659845423993131
"ribonuclease.T2.activity..GO.0033897.",0.0529524796334189,1,0.444444444444444,-5.79950882081026,0.476285578614234,0.375,-4.88142523690831,0.873967582568144,0.46348911308151
"terpene.synthase.activity..GO.0010333.",0.0534397842955445,1,0.666666666666667,-7.10681883448337,0.49789800929885,0.625,-6.0428232712581,0.520582642178685,0.341815739663334
"lysozyme.activity..GO.0003796.",0.053442039479723,1,0.222222222222222,-3.67482812713188,0.874907679319809,0.25,-4.53964774949982,0.66355398043528,0.554693954938157
"diacetyl.reductase...R..acetoin.forming..activity..GO.0052587.",0.0544888999648022,1,0.666666666666667,-6.1303952806697,1.40326602650887,0.25,-4.71838947028938,0.940145174072469,0.875177417650474
"galactose.transmembrane.transporter.activity..GO.0005354.",0.0546999938859344,1,0.222222222222222,-4.69346039506315,0.742160760111477,0.125,-3.96618111515565,0.579951370362552,0.434101760123497
"X3.hydroxyacyl..acyl.carrier.protein..dehydratase.activity..GO.0019171.",0.0551591012337684,1,0.666666666666667,-6.47538373615197,0.393550355925168,0.75,-4.95941481081461,1.39973523369547,0.543449043801228
"NAD.dependent.histone.deacetylase.activity..H3.K14.specific...GO.0032041.",0.0562194713611836,1,0.444444444444444,-5.50195751773475,2.02157770785993,1,-7.3356339819272,1e-06,2.34800905841834
"NAD.dependent.histone.deacetylase.activity..H3.K9.specific...GO.0046969.",0.0562194713611836,1,0.444444444444444,-5.50195751773475,2.02157770785993,1,-7.3356339819272,1e-06,2.34800905841834
"NAD.dependent.histone.deacetylase.activity..H4.K16.specific...GO.0046970.",0.0562194713611836,1,0.444444444444444,-5.50195751773475,2.02157770785993,1,-7.3356339819272,1e-06,2.34800905841834
"NAD.dependent.histone.deacetylase.activity..H3.K18.specific...GO.0097372.",0.0562194713611836,1,0.444444444444444,-5.50195751773475,2.02157770785993,1,-7.3356339819272,1e-06,2.34800905841834
"X6.phosphofructo.2.kinase.activity..GO.0003873.",0.056749037492572,1,0.666666666666667,-6.04141223186273,0.827365704463583,1,-7.3356339819272,1e-06,0.575672958198752
"X.6.7.dimethyl.8.ribityllumazine.synthase.activity..GO.0000906..",0.0570695514111107,1,0.333333333333333,-4.80202791719347,0.731902372387476,0.375,-5.57121360769585,0.359832403186526,0.374379604354839
"adenosylhomocysteine.nucleosidase.activity..GO.0008782.",0.0574575745481882,1,0.444444444444444,-5.72902456450295,0.898070808921127,0.5,-4.74778688798813,0.409904037806473,0.483063803900024
"methylthioadenosine.nucleosidase.activity..GO.0008930.",0.0574575745481882,1,0.444444444444444,-5.72902456450295,0.898070808921127,0.5,-4.74778688798813,0.409904037806473,0.483063803900024
"X3.oxoacyl..acyl.carrier.protein..synthase.activity..GO.0004315.",0.0624047580453669,1,0.222222222222222,-2.91109828815087,0.126624337336108,0.125,-3.34780457296135,0.353104463359205,0.167541838273864
"sialate.O.acetylesterase.activity..GO.0001681.",0.0637209947172418,1,0.555555555555556,-6.03593939205909,1.2420907148685,1,-7.3356339819272,1e-06,0.970243123240003
"cobinamide.phosphate.guanylyltransferase.activity..GO.0008820.",0.0643770954831981,1,0.666666666666667,-6.99379966250398,0.638889626900788,0.25,-5.70386438042873,1.15323387839208,0.799629220504656
"nucleotidyltransferase.activity..GO.0016779.",0.0664292408702354,1,0.333333333333333,-2.20211644560518,0.172158741052312,0,-2.66465480262153,0.392728140342025,0.190369825204316
"L.aspartate.fumarate.oxidoreductase.activity..GO.0044318.",0.0666484606926215,1,0.333333333333333,-4.94082482487217,0.863030004730007,0.5,-4.06371846805937,0.250419171492744,0.459549235721284
"ryanodine.sensitive.calcium.release.channel.activity..GO.0005219.",0.0672000591978295,1,1,-7.67554600253785,1e-06,0.625,-5.8076134713086,1.32342308289741,0.943486174384116
"N.acetyldiaminopimelate.deacetylase.activity..GO.0050118.",0.0672239785033153,1,0.888888888888889,-5.64882011572615,1e-06,0.75,-7.25758137292802,0.109462047212047,0.341748812430046
"oligogalacturonide.lyase.activity..GO.0047487.",0.06845931246567,1,0.555555555555556,-6.5136151318337,0.417997684654321,0.375,-5.50928785192713,1.01067513951765,0.55761724140789
"cyclin.dependent.protein.serine.threonine.kinase.regulator.activity..GO.0016538.",0.0693281827991608,1,0.666666666666667,-6.25027389023545,0.284659500788848,0.75,-7.25758137292802,0.109462047212047,0.274910042518589
"phosphonoacetate.hydrolase.activity..GO.0047400.",0.069739518107157,1,0.444444444444444,-5.68672340283603,0.397813141466486,0.375,-4.93125912322378,0.717656081138671,0.364318117307883
"phosphoribosylformylglycinamidine.cyclo.ligase.activity..GO.0004641.",0.0697728083671463,1,0.222222222222222,-3.41549678463717,0.428059109580669,0.375,-3.98686133645672,0.39320267762856,0.249198051068413
"X.oxidoreductase.activity..acting.on.NAD.P.H..quinone.or.similar.compound.as.acceptor..GO.0016655..",0.0697945796778714,1,0.333333333333333,-5.28579032252691,0.676058894402984,0.375,-4.48486451748681,0.705962067628845,0.452812629272238
"SUMO.ligase.activity..GO.0019789.",0.0701378522748704,1,0.777777777777778,-6.00184926436185,0.813073800245765,0.75,-4.50086924025538,0.833657505316951,0.489122001651171
"methylthioribulose.1.phosphate.dehydratase.activity..GO.0046570.",0.0703158782333981,1,0.666666666666667,-5.91263467225203,0.334701012687793,0.5,-4.93130634003806,0.759360126979687,0.400409424184444
"benzoyl.CoA.reductase.activity..GO.0018522.",0.070958856414535,1,1,-7.67554600253785,1e-06,0.625,-6.02101405179273,1.21266997243525,0.846654203918979
"inulin.fructotransferase..DFA.I.forming..activity..GO.0033997.",0.0710548661794918,1,0.777777777777778,-7.28666668073373,0.549302620166834,0.375,-5.12306981789636,1.85232394856843,1.63209307762376
"D.alanine.D.alanine.ligase.activity..GO.0008716.",0.0718194741260995,1,0.222222222222222,-3.76973830920903,0.338097447413805,0.25,-3.21793699505892,0.551096467965782,0.264219311268298
"cardiolipin.synthase.activity..GO.0008808.",0.0720653538436696,1,0.333333333333333,-4.45556835280827,0.965767373250651,0,-3.62058252045415,0.780658352333517,0.64876539312636
"cyclohexanone.monooxygenase.activity..GO.0018667.",0.0723017857938722,1,0.888888888888889,-5.28918428702891,1e-06,0.75,-6.9111706756288,0.38043665905963,0.364631264029828
"gamma.glutamyl.gamma.aminobutyrate.hydrolase.activity..GO.0033969.",0.0725941001264951,1,0.888888888888889,-6.89825107309022,1e-06,0.75,-4.82968125688153,1.21626428222844,0.594673700272743
"levanase.activity..GO.0031219.",0.0730357161048072,1,0.777777777777778,-6.47622948617731,0.383101482000728,0.5,-5.18036148122714,0.938176154641497,0.540587985958837
"phenylacetaldehyde.dehydrogenase.activity..GO.0008957.",0.0731636014404507,1,0.666666666666667,-6.84734664656036,0.782452859102109,0.625,-5.39397283252419,1.33136016421107,0.765803962622621
"urea.carboxylase.activity..GO.0004847.",0.0736848436565923,1,0.666666666666667,-5.9347318752695,0.249043995980598,0.5,-5.06877761480079,0.591058504317036,0.320641518482089
"polyphosphate.AMP.phosphotransferase.activity..GO.0043751.",0.074871219186452,1,0.555555555555556,-6.42885075284916,0.714328193750148,0.75,-5.28769259210335,0.494992734253281,0.425665491507804
"fucosyltransferase.activity..GO.0008417.",0.0760266255659338,1,0.333333333333333,-5.94579219997237,0.655867886264244,0.875,-7.33498272879422,1e-06,0.420496412115552
"L.arabinonolactonase.activity..GO.0050021.",0.0781440619438994,1,0.777777777777778,-5.88432731252367,0.333057471747531,0.875,-4.31732732716022,1e-06,0.358804255296111
"metal.ion.transmembrane.transporter.activity..GO.0046873.",0.0789129108545945,1,0.222222222222222,-2.73401632591696,0.453573804515209,0,-3.22739248235751,0.455354580578495,0.261577676761207
"ADP.glyceromanno.heptose.6.epimerase.activity..GO.0008712.",0.0800595281713395,1,0.666666666666667,-5.57897205045261,0.567521477707172,0.5,-4.65391474509182,0.62140013753776,0.384966998462087
"X2..5..RNA.ligase.activity..GO.0008664.",0.0802569514150852,1,0.777777777777778,-5.94327093095437,0.895916073811838,0.75,-7.25758137292802,0.109462047212047,0.409516804636737
"benzoylformate.decarboxylase.activity..GO.0050695.",0.0814810696700126,1,0.777777777777778,-6.10400683643911,0.430004064018667,0.75,-7.25758137292802,0.109462047212047,0.318688051203585
"N.succinylarginine.dihydrolase.activity..GO.0009015.",0.0818757197775347,1,0.555555555555556,-5.74832609703405,0.900661843183902,0.625,-4.75323651874804,0.108358997081452,0.451741477698709
"enzyme.activator.activity..GO.0008047.",0.0821452083622613,1,0.666666666666667,-5.54553184208179,0.809769175744168,0.875,-7.18018001706182,1e-06,0.482561345635132
"cation.transmembrane.transporter.activity..GO.0008324.",0.0823410218901229,1,0.333333333333333,-1.87188664571052,0.213011966781197,0.25,-2.55681649982361,0.871855249926812,0.405243314237337
"methylcrotonoyl.CoA.carboxylase.activity..GO.0004485.",0.082613404657925,1,0.444444444444444,-5.08463608955973,0.747027834000192,0.5,-4.32273128518424,0.098715526805392,0.358607989793033
"galactose.6.phosphate.isomerase.activity..GO.0050044.",0.0826934807053943,1,0.777777777777778,-5.3262679935963,1.0294624871884,0.875,-7.18018001706182,1e-06,0.522362492049592
"carboxyl.O.methyltransferase.activity..GO.0010340.",0.082822391635523,1,0.222222222222222,-5.53797471676132,0.9975084645251,0.25,-4.69017183215192,0.742823764877869,0.677137232446173
"alpha.L.fucosidase.activity..GO.0004560.",0.083204669445341,1,0.333333333333333,-3.96688016627995,0.567758082398601,0.625,-3.20949346460775,0.314592523030664,0.320328316859676
