"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"glutaredoxin..GrxB.family..TIGR02182.",0.00636961938656471,1,0.571428571428571,-7.24199522592699,0.658339925888321,0.5,-5.11338305647737,1.16973527352898,0.705805077306814
"dephospho.CoA.kinase..TIGR00152.",0.00723355852540365,1,0.285714285714286,-6.10457892493758,0.498820253377544,0.125,-4.81176434322584,0.8590259582339,0.521027454786515
"conserved.hypothetical.phage.tail.region.protein..TIGR02241.",0.00759758001559832,1,0.428571428571429,-6.81597361184596,0.368443351287647,0.375,-4.90433472053868,1.38477746787617,0.829873689145868
"conserved.hypothetical.protein..TIGR01784.",0.00767762883257154,1,0.142857142857143,-5.18519421247718,0.390718649469882,0.125,-3.93283921028201,0.989196100472676,0.560133153422413
"malonyl.acyl.carrier.protein.O.methyltransferase.BioC..TIGR02072.",0.00835783444351992,1,0.142857142857143,-6.18102092248894,0.777444465038492,0.25,-4.86862158645416,0.817970319409753,0.577738371476154
"SH3.domain.protein..TIGR04211.",0.00872889320398705,1,0.285714285714286,-6.28471573372225,0.716798473414086,0.5,-4.83532193702598,0.709113890233631,0.499351464818756
"transcription.elongation.factor.GreA..TIGR01462.",0.00895199657418356,1,0.285714285714286,-5.40536628931333,0.48494390703709,0.25,-4.33470845082591,0.510839152476706,0.35136923352829
"cysteine.desulfurase.family.protein..TIGR01976.",0.00905026473162355,1,0.285714285714286,-6.56503008398161,0.487048449953749,0.5,-5.24728952279587,0.70727446617898,0.417770778812902
"anthranilate.phosphoribosyltransferase..TIGR01245.",0.0094068907248288,1,0.142857142857143,-4.77010809688653,0.373767331109821,0.375,-3.74539432125018,0.54012881470643,0.327099083526529
"phage.tail.protein.I..TIGR01634.",0.00976585987816376,1,0.571428571428571,-6.42035591276578,0.430866994050259,0.25,-4.70689585498724,1.02768296459703,0.652256117174681
"erythrose.4.phosphate.dehydrogenase..TIGR01532.",0.0102604851699238,1,0.571428571428571,-6.01260151227154,0.374227440602681,0.625,-4.52000290192936,0.267246547340987,0.345205649961507
"dUTP.diphosphatase..TIGR00576.",0.0102798565644314,1,0.285714285714286,-5.55908545249992,0.750354102255366,0.25,-4.29829850965085,0.703602700506518,0.509888459944772
"pyruvate.formate.lyase.1.activating.enzyme..TIGR02493.",0.0103722327883676,1,0.428571428571429,-6.31728380631855,0.195651770391638,0.5,-5.03036694087292,0.649806125144284,0.366398405970698
"leukotriene.A.4.hydrolase.aminopeptidase..TIGR02411.",0.0104182852304325,1,0.714285714285714,-7.19284964758293,1.11902836225998,0.875,-4.02483976042095,1e-06,0.588759995743846
"PQQ.dependent.dehydrogenase..methanol.ethanol.family..TIGR03075.",0.0104671683914931,1,0.714285714285714,-5.45754790092282,0.478605130796317,0.75,-7.52258501622472,0.0508159042505621,0.402860703125968
"succinate.dehydrogenase..hydrophobic.membrane.anchor.protein..TIGR02968.",0.0104864673341159,1,0.285714285714286,-5.72912882351817,0.489632464265038,0.375,-4.68020202218864,0.343450002854253,0.319759534413001
"succinate.semialdehyde.dehydrogenase..TIGR01780.",0.010490683953984,1,0.285714285714286,-4.45673556307781,0.462229883978329,0.25,-3.52943108406994,0.217898370731755,0.277700103110192
"type.F.conjugative.transfer.system.secretin.TraK..TIGR02756.",0.0105951047880641,1,0.571428571428571,-6.26521108356321,0.418081419414868,0.875,-3.84651016323907,1e-06,0.416484169375304
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..TIGR02295.",0.0106506831637756,1,0.428571428571429,-6.27977182082315,0.668804245297545,0.25,-4.63989053080768,1.13642554338197,0.754254969244446
"intracellular.protease..PfpI.family..TIGR01382.",0.0108962633733478,1,0.142857142857143,-4.92947760588574,0.358423176831258,0.125,-4.07731649510426,0.450977524823773,0.289887624555624
"glucose.1.phosphate.adenylyltransferase..GlgD.subunit..TIGR02092.",0.0118746354288784,1,0.571428571428571,-6.93125176508999,0.407342799233955,0.5,-5.3071967861761,0.88660249064676,0.510076600637341
"phage.portal.protein..HK97.family..TIGR01537.",0.0118943300701884,1,0.142857142857143,-5.45340953039681,0.623137805702106,0.125,-4.34323996550976,0.790165244947149,0.506517821719706
"NADH..or.F420H2..dehydrogenase..subunit.C..TIGR01961.",0.0121485736980643,1,0.142857142857143,-4.73292010038329,0.399222594496358,0,-3.90007662865266,0.49287558362983,0.308372322759223
"glucose.galactose.transporter.WARNING..TIGR01272.",0.0122502509516183,1,0.142857142857143,-5.51629039249958,0.637745240654552,0.375,-4.4220212262365,0.522507724400157,0.40758587179577
"tartrate.dehydrogenase..TIGR02089.",0.0123143248573659,1,0.142857142857143,-5.38580556534235,0.729503299122653,0.5,-4.1844119699329,0.327049051716203,0.425576681667364
"protein.CrcB..TIGR00494.",0.0126488232841072,1,0.285714285714286,-6.92331952581108,0.360768571201444,0.375,-5.78417646567327,0.72805336716216,0.402318528754956
"FimV.N.terminal.domain..TIGR03505.",0.012665870216073,1,0.285714285714286,-6.18565604873358,0.538598943384589,0.625,-4.90654318691699,0.312786431611035,0.364379226373624
"cytidine.deaminase..TIGR01355.",0.0127454884921049,1,0.571428571428571,-7.0110029371504,0.281437296482674,0.625,-5.14561642088831,1.186487265822,0.584576239636996
"magnesium.protoporphyrin.IX.monomethyl.ester.aerobic.oxidative.cyclase..TIGR02029.",0.0129716390179359,1,0.571428571428571,-7.0110029371504,0.974407893240311,0.875,-4.23359282018459,1e-06,0.595454772615128
"ribosome.biogenesis.GTP.binding.protein.YsxC..TIGR03598.",0.0135035176316006,1,0.142857142857143,-4.97048208773487,0.514043841571898,0.125,-4.12552015457272,0.372308591908562,0.306326795106066
"lysosomal.Cystine.Transporter..TIGR00951.",0.0136280323768015,1,0.714285714285714,-6.84636121441804,1.60903700364717,0.75,-4.28220510973626,0.363969567486601,0.690467797302143
"selenoprotein.B..glycine.betaine.sarcosine.D.proline.reductase.family..TIGR01918.",0.0138127945923938,1,0.571428571428571,-6.54244444858303,0.298889062027816,1,-7.55903825544338,1e-06,0.44855518727411
"flagellar.biosynthetic.protein.FlhB..TIGR00328.",0.0140765887297635,1,0.285714285714286,-5.64917510967169,0.919228434023017,0.375,-4.38936516320581,0.462473101192268,0.511111671837133
"type.III.secretion.apparatus.protein.SpaR.YscT.HrcT..TIGR01401.",0.0143842108687034,1,0.285714285714286,-6.49517925983851,0.481915062165899,0.5,-5.02179725095924,1.18369045255127,0.614208634971432
"magnesium.transporter..TIGR00400.",0.0143856769206516,1,0.142857142857143,-3.85757362439309,0.417669437263601,0.25,-4.92344962357229,0.83411124425603,0.456676710015799
"UDP.N.acetylglucosamine.diphosphorylase.glucosamine.1.phosphate.N.acetyltransferase..TIGR03991.",0.014551029119454,1,0.571428571428571,-6.93122338301124,0.30054858404524,0.5,-5.68945011523134,0.32326937641326,0.321703024266843
"type.VI.secretion.associated.protein..BMA_A0400.family..TIGR03373.",0.0150141000268704,1,0.142857142857143,-5.72973978303175,0.477408960340596,0.25,-4.8127349027181,0.513928527098389,0.343166966160918
"conjugative.transfer.relaxase.protein.TraI..TIGR02760.",0.0151503271175911,1,0.142857142857143,-6.18103984468055,0.581966681966258,0.625,-4.98428359345625,0.252371892683278,0.371731035646114
"type.IVB.pilus.formation.outer.membrane.protein..R64.PilN.family..TIGR02520.",0.0155060007808107,1,0.428571428571429,-6.66022711737155,0.339186491281264,0.75,-5.11564862469681,0.703437284416842,0.384337743623411
"TIGR00266.family.protein..TIGR00266.",0.0155625612487054,1,0.571428571428571,-7.39323634264317,0.518606098507796,0.75,-5.67384404780693,0.441359120301003,0.413029089991033
"acyl.CoA.thioester.hydrolase..YbgC.YbaW.family..TIGR00051.",0.0158024680956541,1,0.142857142857143,-5.77218309096713,0.699501621360015,0.25,-4.67914178036844,0.716777487945663,0.496564674677022
"sugar.isomerase..KpsF.GutQ.family..TIGR00393.",0.0159310609254579,1,0.142857142857143,-4.95414649815906,0.515493431620615,0.125,-4.13815733294945,0.355939363204204,0.302698606278528
"MTA.SAH.nucleosidase..TIGR01704.",0.0160310449595246,1,0.428571428571429,-6.28109323080437,0.800246471033173,0.5,-4.95099289541324,0.457873859468962,0.458722120686448
"D.tagatose.bisphosphate.aldolase..class.II..non.catalytic.subunit..TIGR02810.",0.0165244716493103,1,0.571428571428571,-6.70560676068007,1.2900057903374,0.5,-4.74666850085877,1.03553426602443,0.840792820558206
"methylenetetrahydrofolate.reductase..NAD.P.H...TIGR00676.",0.0168619952500357,1,0.142857142857143,-5.00473374132968,0.786849440342,0,-4.07664789145232,0.485342126348739,0.428819090183369
"V.type.ATPase..B.subunit..TIGR01040.",0.0172557866222582,1,0.428571428571429,-6.38837780783857,0.634468630473175,1,-7.55903825544338,1e-06,0.515601911617084
"glycerol.3.phosphate.dehydrogenase..anaerobic..B.subunit..TIGR03378.",0.017346628024231,1,1,-7.9844627322622,1e-06,0.625,-5.79714571920226,0.724652380211749,0.56238138396745
"lytic.murein.transglycosylase.B..TIGR02282.",0.0173798978040571,1,0.285714285714286,-5.73337978821508,0.546852178815809,0.375,-4.69920572269231,0.500561172317736,0.372133224110558
"recombinase..phage.RecT.family..TIGR00616.",0.0180273548925504,1,1,-7.9844627322622,1e-06,0.625,-6.16323399425168,0.615748600189199,0.524253189281983
"ribosomal.RNA.large.subunit.methyltransferase.J..TIGR00438.",0.0182861425318646,1,0.571428571428571,-7.0379958861109,0.835494643966815,0.5,-5.58406389496898,0.567769207904995,0.482036913057892
"tRNA.uridine.5.carboxymethylaminomethyl.modification.enzyme.GidA..TIGR00136.",0.0184598304943805,1,0.142857142857143,-3.82464043204395,0.452006217140513,0.125,-3.08667362312178,0.235880305240935,0.261160569729713
"transcriptional.repressor.BetI..TIGR03384.",0.01874081988737,1,0.142857142857143,-6.11347178963863,0.742125059926955,0.125,-4.98077577598819,0.905061894694852,0.6187053042604
"agmatine.deiminase..TIGR03380.",0.0190183848598359,1,0.285714285714286,-6.03837620741648,0.792080818128581,0.5,-4.50917549739397,1.19348114281375,0.735056264312682
"PRD.domain.protein..EF_0829.AHA_3910.family..TIGR03582.",0.0193563328925018,1,0.571428571428571,-6.48996157154006,0.208679388413823,0.5,-5.0471203774386,0.879071284290488,0.485657462411115
"PTS.system..mannose.fructose.sorbose.family..IIC.component..TIGR00822.",0.019599676064091,1,0.285714285714286,-6.30072774129636,0.965059844204577,0.75,-4.5306150586345,0.394117604326991,0.612215866239346
"light.independent.protochlorophyllide.reductase..B.subunit..TIGR01278.",0.0196260118536175,1,0.714285714285714,-6.70757611401296,0.43274794962462,0.625,-4.89543220875868,0.846920550235177,0.505098328924425
"dimethyl.sulfone.monooxygenase.SfnG..TIGR04021.",0.0201006643886748,1,0.142857142857143,-5.39728234552447,0.96203865879146,0.375,-4.27006784631452,0.235653605790301,0.517700498751206
"putative.5..methylthioadenosine.S.adenosylhomocysteine.nucleosidase..TIGR01705.",0.0205697876306917,1,0.571428571428571,-6.71448019706425,0.306232579978836,1,-7.55903825544338,1e-06,0.4497158750162
"cobalamin.5..phosphate.synthase..TIGR00317.",0.020838793821011,1,0.428571428571429,-6.85533576962819,0.364340599877843,0.625,-5.61281462635277,0.579714675707162,0.371132536066378
"CRISPR.associated.protein..CT1132.family..TIGR01595.",0.0209836955963951,1,0.285714285714286,-6.17086489373456,0.713995865354583,0.375,-4.93272259494243,0.88161108530975,0.573379571283472
"CRISPR.associated.protein.Cas7.Csd2..subtype.I.C.DVULG..TIGR02589.",0.0209836955963951,1,0.285714285714286,-6.17086489373456,0.713995865354583,0.375,-4.93272259494243,0.88161108530975,0.573379571283472
"wyosine.biosynthesis.protein.TYW1..TIGR03972.",0.0214363750383983,1,0.428571428571429,-6.38115228667343,0.703989722003386,0.875,-4.23359282018459,1e-06,0.491117346301953
"putative.menaquinone.biosynthesis.radical.SAM.enzyme..SCO4494.family..TIGR03700.",0.0215952504247749,1,0.571428571428571,-6.49071947853582,0.475659386607279,0.875,-4.37691113299005,1e-06,0.42837269557664
"flagellar.M.ring.protein.FliF..TIGR00206.",0.0216221231196737,1,0.142857142857143,-4.99945133520465,0.781597138407988,0.25,-3.99813653078977,0.546029774841682,0.46833942242858
"NADH.ubiquinone.oxidoreductase..Na....translocating..D.subunit..TIGR01939.",0.0218489508677189,1,0.571428571428571,-6.61420973929575,0.353795060684859,1,-7.55903825544338,1e-06,0.457915522329523
"acetoin.reductases..TIGR02415.",0.0219615841674213,1,0.571428571428571,-6.03470627638636,0.798013380884792,0.25,-4.54016080640403,0.959664928755231,0.668839529343976
"acetyl.CoA.C.acyltransferase.FadI..TIGR02446.",0.0220167128769345,1,0.285714285714286,-6.47771325680175,0.957255345806571,0.375,-5.1482275482839,0.859333638718228,0.673744628479781
"type.VI.secretion.lipoprotein..VC_A0113.family..TIGR03352.",0.0220403428254346,1,0.428571428571429,-6.20362326652868,0.272236166690218,0.75,-4.87712348959986,0.0959193182208374,0.327246111998225
"outer.membrane.lipoprotein.carrier.protein.LolA..TIGR00547.",0.0224377468353202,1,0.285714285714286,-5.47414660357575,0.582734067140093,0.125,-4.33718935405831,0.940370115638842,0.595545546951835
"membrane.protein.insertase..YidC.Oxa1.family..N.terminal.domain..TIGR03593.",0.0226063579895939,1,0.142857142857143,-3.86926258615564,0.394896646523783,0.25,-3.03438523437825,0.544470299481994,0.33126492481677
"carbon.storage.regulator..TIGR00202.",0.0227339066223192,1,0.571428571428571,-6.26620085301163,0.159076080115645,0.5,-5.0794646340025,0.511450210411563,0.350971681416557
"segregation.and.condensation.protein.B..TIGR00281.",0.0229560779634328,1,0.142857142857143,-5.54804086517743,0.603913497606846,0.5,-4.46113456721903,0.674062274912644,0.439554860091149
"nickel.ABC.transporter..permease.subunit.NikC..TIGR02790.",0.0230798362515524,1,0.857142857142857,-6.72828836316684,1e-06,0.625,-4.5171593536922,0.679995530342727,0.482927558465472
"X.FeFe..hydrogenase..group.B1.B3..TIGR04105.",0.0233522030499639,1,0.714285714285714,-6.60311085927673,0.580484129669359,0.875,-4.23359282018459,1e-06,0.469227965451965
"N.acetylneuraminate.synthase..TIGR03569.",0.0233797984645578,1,0.571428571428571,-7.39323634264317,0.518606098507796,0.875,-5.29304548047105,1e-06,0.438237588748657
"FAD.dependent.oxidoreductase.TIGR03364..TIGR03364.",0.0233881723056945,1,0.285714285714286,-6.92331952581108,0.360768571201444,0.625,-5.81620852227047,0.549313860816863,0.346055942499298
"DNA.3.methyladenine.glycosylase..TIGR00567.",0.0234514112339918,1,0.142857142857143,-5.83448281932648,0.552417365884048,0.375,-4.8835768593451,0.579813602645381,0.391293385448279
"transporter..anaerobic.C4.dicarboxylate.uptake..Dcu..family..TIGR00770.",0.0235466777699504,1,0.714285714285714,-7.15236022414218,0.196271771248169,0.375,-5.90655445850674,0.360064214230856,0.327102279948133
"conserved.hypothetical.protein..PP_1857.family..TIGR03837.",0.0237101654567093,1,0.285714285714286,-6.70752668444626,0.348565943013932,0.5,-5.23836243411875,1.45769949460025,0.740760022851211
"sugar.fermentation.stimulation.protein..TIGR00230.",0.0238374388554097,1,0.571428571428571,-6.42031806838258,0.276701918166758,0.375,-4.86570670361803,1.15063443242974,0.687751617400534
"putative.tRNA.adenosine.deaminase.associated.protein..TIGR03941.",0.0238484961228151,1,0.571428571428571,-6.97462506673977,0.229355727686437,1,-7.55903825544338,1e-06,0.438961251003584
"flagellar.biosynthetic.protein.FliO..TIGR03500.",0.0242501534573137,1,0.571428571428571,-6.78648431162621,1.16962625908434,0.625,-4.70760344915679,1.4224370541171,0.941972310284761
"type.IV.pilus.assembly.protein.PilM..TIGR01175.",0.0243260349769032,1,0.142857142857143,-5.30550025143059,1.04068184161362,0.125,-4.30297288667514,0.361334403137303,0.535446691041147
"chorismate.mutase..TIGR01797.",0.0244041920985861,1,0.428571428571429,-6.08040674829161,0.842484870664283,0.5,-4.67477008561389,0.871837025762261,0.605637327164135
"X.2.3.dihydroxybenzoyl.adenylate.synthase..TIGR02275.",0.0244341365768178,1,0.285714285714286,-6.0686725208193,0.99291363830088,0.25,-4.77389798026972,0.932446566763248,0.737478217383378
"ATP.synthase.F1..epsilon.subunit..TIGR01216.",0.0247811246357543,1,0.142857142857143,-5.25298890157585,0.832273202480726,0.375,-4.2036073090253,0.476594142485272,0.487186379605263
"electron.transport.complex..RnfABCDGE.type..E.subunit..TIGR01948.",0.024829789990475,1,0.571428571428571,-6.23304051046903,0.168753151997941,0.5,-4.90826729790098,0.812177316944011,0.453956309075483
"putative.DnaQ.family.exonuclease.DinG.family.helicase..TIGR01407.",0.0250850466331322,1,0.285714285714286,-6.47771325680175,0.913669275848582,0.875,-4.23359282018459,1e-06,0.618849161163594
"phage.portal.protein..SPP1.family..TIGR01538.",0.0252944474431058,1,0.428571428571429,-6.56866071550861,0.625392553500788,1,-7.55903825544338,1e-06,0.511639384664764
"histidinol.phosphatase..TIGR01261.",0.025368088902015,1,0.285714285714286,-5.19417694908681,0.453996647557461,0.125,-4.26347987186292,0.694971609021121,0.418940039304519
"S.formylglutathione.hydrolase..TIGR02821.",0.0253862793453805,1,0.142857142857143,-5.43824090824045,0.727378742992455,0.25,-4.52583191227015,0.446995595807109,0.414260905898118
"RNA.polymerase.sigma.factor..FliA.WhiG.family..TIGR02479.",0.0255732268700811,1,0.285714285714286,-5.46777786330467,0.716679928873722,0.375,-4.50598183172456,0.21204361355079,0.374584965002451
"HAD.hydrolase..TIGR01459.family..TIGR01459.",0.025929037138121,1,0.428571428571429,-6.78344363560862,1.01753282692701,0.625,-5.14327607746076,0.975032573008284,0.708878878494
"SUF.system.FeS.assembly.protein..NifU.family..TIGR01994.",0.0259566058732591,1,0.571428571428571,-5.78141002374858,0.956401915081603,0.75,-7.52258501622472,0.0508159042505621,0.526861899853091
"Zn.II..responsive.transcriptional.regulator..TIGR02043.",0.0259873203277856,1,0.857142857142857,-6.88573699429574,1e-06,0.75,-4.67443437414534,0.190726377800344,0.429971946427125
"uracil.DNA.glycosylase..family.4..TIGR00758.",0.0267293828245108,1,0.142857142857143,-5.69253026901893,0.839582563484324,0.375,-4.5841961187313,0.706241976792636,0.560485248127116
"X5.histidylcysteine.sulfoxide.synthase..TIGR04344.",0.0267428505081791,1,0.285714285714286,-5.91234950015311,0.624226243957218,0.5,-4.60287128632892,1.10057811598295,0.618610201545557
"putative.4.mercaptohistidine.N1.methyltranferase..TIGR04345.",0.0267428505081791,1,0.285714285714286,-5.91234950015311,0.624226243957218,0.5,-4.60287128632892,1.10057811598295,0.618610201545557
"RNA.chaperone.Hfq..TIGR02383.",0.0267989284040317,1,0.142857142857143,-5.71011148523528,0.448302473752633,0.375,-4.89174083794018,0.363580482395095,0.305905561065076
"lipid.A.biosynthesis..KDO.2..lauroyl..lipid.IVA.acyltransferase..TIGR02208.",0.0278887396409329,1,0.142857142857143,-6.64303861327311,0.758595748190099,0.5,-5.35855739565734,1.09732460700784,0.664911542723668
"RhaT.L.rhamnose.proton.symporter.family.protein..TIGR00776.",0.0281611171101835,1,0.285714285714286,-6.31196709945891,0.571558433597941,0.625,-5.09945503109428,0.748408947096669,0.448989948722051
"putative.methylase..TIGR00537.",0.0286181399444701,1,0.714285714285714,-7.09779341852624,0.119102654690732,0.875,-4.9449486899606,1e-06,0.427073818451233
"bifunctional.HisA.TrpF.protein..TIGR01919.",0.0286994942358355,1,0.428571428571429,-6.39408508703969,0.6943954723403,0.5,-5.1529864431027,0.752951621954476,0.505908078438491
"radical.SAM.protein..MSMEG_0568.family..TIGR04043.",0.0287785426526312,1,0.142857142857143,-5.91283142101771,0.603176049320587,0.25,-4.68062858153435,1.27846284138069,0.795301887641675
"nickel.ABC.transporter..nickel.metallophore.periplasmic.binding.protein..TIGR02294.",0.0288907070509977,1,0.714285714285714,-6.7917944088021,0.551850604315352,0.375,-5.30867121713112,0.765244246103847,0.506378055147158
"tellurite.resistance.protein.TehB..TIGR00477.",0.0289112716448141,1,0.428571428571429,-5.44797451141737,0.687345665010578,0.625,-4.22396581788226,0.276427871921701,0.414006721825157
"CRISPR.type.I.E.ECOLI.associated.protein.CasA.Cse1..TIGR02547.",0.0293479151202563,1,0.571428571428571,-7.16871771711898,0.822132088007868,0.75,-5.46544038233545,0.736086410459037,0.533244184901449
"X1.4.dihydroxy.2.naphthoate.octaprenyltransferase..TIGR00751.",0.0294215804940082,1,0.428571428571429,-6.65142972115117,1.29769466121153,0.5,-4.92818133385061,1.1791781807645,0.985961054817523
"pyridoxal.dependent.decarboxylase..exosortase.A.system.associated..TIGR03099.",0.0294464856360744,1,0.428571428571429,-6.52421551418531,0.552433461530661,0.625,-5.07400311977122,1.15294160825439,0.585914716010112
"DNA.directed.RNA.polymerase.subunit.B..TIGR03670.",0.0298160554412023,1,0.428571428571429,-6.16230923345195,0.853906252029546,0.75,-4.57788867197455,0.486907863070145,0.533026225889109
"OHCU.decarboxylase..TIGR03180.",0.0302730956587844,1,0.428571428571429,-7.22699934777409,0.538368347378199,0.625,-5.86299883848239,0.99792916056775,0.524762856594987
"putative.3.oxoacyl..acyl.carrier.protein..reductase..TIGR01831.",0.0305838254501439,1,0.571428571428571,-7.16224405386658,0.83193812244463,0.75,-5.55868354993307,0.111937456085444,0.481794362656723
"AmpG.like.permease..TIGR00901.",0.0311228626163745,1,0.428571428571429,-5.13739892127306,0.747798464334442,0.5,-6.32079105072027,0.60528637685502,0.476624695085319
"FGGY.family.pentulose.kinase..TIGR01315.",0.03131420361436,1,0.571428571428571,-6.76696307410722,1.35737243344295,0.625,-4.90606367733191,1.01841536280973,0.845937663276801
"P.type.DNA.transfer.ATPase.VirB11..TIGR02788.",0.0316287735979528,1,0.571428571428571,-6.74644378839913,0.357730803290794,0.5,-5.67282357438066,0.343246500999181,0.331587941242615
"ROK.family.protein..putative.glucokinase...TIGR00744.",0.0317288460085783,1,0.571428571428571,-6.76175229053949,0.404566788139701,0.5,-5.36478608383188,0.995037335847221,0.562199416062596
"integrating.conjugative.element.protein..PFL_4703.family..TIGR03746.",0.0318956522736933,1,0.428571428571429,-6.68540226235256,0.690556176051512,0.750000000013248,-4.75228349835761,2.0086504186671,0.818352208936864
"pullulanase..type.I..TIGR02104.",0.0323316418166307,1,0.428571428571429,-6.12857630537707,0.417830221131773,0.375,-4.99828127801737,0.873489609375782,0.500226832376177
"cardiolipin.synthase..TIGR04265.",0.032730730609431,1,0.142857142857143,-4.70719581217218,0.976552255865186,0,-3.73367852111697,0.693875945371012,0.610732061072536
"putative.phosphoserine.aminotransferase..TIGR01366.",0.0327685118695542,1,0.571428571428571,-6.37750437910275,0.551382879151765,1,-7.55903825544338,1e-06,0.504631202765646
"xanthine.dehydrogenase..molybdopterin.binding.subunit..TIGR02965.",0.0328442695955865,1,0.142857142857143,-4.39785661259256,0.571908973961681,0.125,-3.67804519852679,0.321994729525603,0.31225052136008
"poly.beta.1.6.N.acetyl.D.glucosamine.export.porin.PgaA..TIGR03939.",0.0328947163999892,1,0.428571428571429,-5.54115708864329,0.698176653064484,0.625,-4.2697908829761,0.632337040616622,0.473360957825432
"lactoylglutathione.lyase..TIGR00068.",0.0329125035017148,1,0.142857142857143,-5.31562936344419,0.910604985001442,0,-4.28799812169102,0.872137480244678,0.682118234042271
"transporter..gluconate.H..symporter..GntP..family..TIGR00791.",0.0330755238648279,1,0.142857142857143,-4.31030229407584,0.393489435908549,0,-3.44590424487861,0.844583896020428,0.483643639305724
"integrating.conjugative.element.protein..PFL_4704.family..TIGR03749.",0.0332066715923617,1,0.571428571428571,-7.02710794378274,0.148600236192045,0.625,-5.13742012626767,1.76810509522226,0.896354598717854
"reactive.intermediate.imine.deaminase..TIGR00004.",0.0345664814445242,1,0.142857142857143,-5.82440139202962,0.44553110617261,0.125,-4.94884518742601,0.825694628228161,0.472279328511851
"transcription.termination.antitermination.factor.NusG..TIGR00922.",0.0355344899606987,1,0.285714285714286,-5.49860407206274,1.18502809841753,0.25,-4.41112545912569,0.365826156671932,0.609453921697459
"tyrosine.recombinase.XerD..TIGR02225.",0.035575355543026,1,0.142857142857143,-4.80399813532099,0.627558801881206,0.125,-3.93756561104793,0.712290170019893,0.468324784399578
"sulfur.relay.protein.TusB.DsrH..TIGR03011.",0.0356174476830337,1,0.714285714285714,-6.94965605901642,1.46295603349291,0.75,-4.5242306710381,1.68613501748027,0.951736694529786
