"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Caffeoyl.CoA.O.methyltransferase..2.1.1.104.",0.0128883275800819,1,0.571428571428571,-4.29620661644465,0.410304226489459,1,-5.74300318780948,1e-06,0.453659720708452
"L.arabinose.1.dehydrogenase..1.1.1.46.",0.0132559297758871,1,0.428571428571429,-4.95926436588624,0.96777738536085,0.5,-3.57556770478444,0.655408713201722,0.524127336204375
"X16S.rRNA..cytidine.1402..2..O..methyltransferase..2.1.1.198.",0.0145553272888244,1,0.428571428571429,-3.07112275656351,0.395614504959389,0.375,-4.32280500312536,0.938345377014313,0.495691783788618
"Acrylyl.CoA.reductase..NADPH...1.3.1.84.",0.0151803533992343,1,0.285714285714286,-4.12041571087109,1.10451481905717,1,-5.74300318780948,1e-06,0.653498740891992
"Betaine.reductase..1.21.4.4.",0.0158128427743899,1,0.714285714285714,-5.25905450327838,0.886803650560857,0.875,-2.9688953636004,1e-06,0.481431265901821
"L.idonate.5.dehydrogenase..NAD.P.......1.1.1.264.",0.0173853400506869,1,0.428571428571429,-4.33482525484103,0.355162256934206,0.75,-5.73336182216101,0.00912399072318326,0.384929852771992
"GTP.cyclohydrolase.IIa..3.5.4.29.",0.0175048052616768,1,0.714285714285714,-5.34285569618396,0.124609397875004,0.75,-3.63991945786343,0.439538265470962,0.419831024084279
"Triose.phosphate.isomerase..5.3.1.1.",0.0179166559891859,1,0,-2.04669379427147,0.802735107219468,0,-2.96968920449682,0.687766469318869,0.503204462113563
"Arabinogalactan.endo.beta.1.4.galactanase..3.2.1.89.",0.0179327730156776,1,0.714285714285714,-5.0635978805521,0.270320792390255,0.875,-2.93043552534983,1e-06,0.437380103598524
"GMP.synthase..glutamine.hydrolyzing...6.3.5.2.",0.0179919664922077,1,0.285714285714286,-1.6414323527855,0.500759187594989,0.125,-2.88973770751814,1.28221997000408,0.709594877316887
"Guanidinobutyrase..3.5.3.7.",0.0182976484519147,1,0.428571428571429,-5.03244101445049,0.577556088599261,0.75,-3.45348929898106,1.25797912217732,0.499797276705816
"Deoxyhypusine.monooxygenase..1.14.99.29.",0.0195921946589651,1,0.428571428571429,-4.36266077961112,0.786412811501104,1,-5.74300318780948,1e-06,0.515599966806806
"L.lysine.6.transaminase..2.6.1.36.",0.0197786907510704,1,0.714285714285714,-4.02685855022282,0.758188154399449,0.75,-5.73336182216101,0.00912399072318326,0.441130280946473
"N.acylneuraminate.9.phosphate.synthase..2.5.1.57.",0.0201079010315392,1,0.428571428571429,-4.48931264055835,0.721657835931629,1,-5.74300318780948,1e-06,0.49856077505147
"Isomerases....Racemases.and.epimerases....Acting.on.carbohydrates.and.derivatives..5.1.3...",0.0207234012911153,1,0.428571428571429,-3.91099032913547,0.713189604898451,0.75,-5.38758759256289,0.498122595739959,0.457638444646928
"X.d.CMP.kinase..2.7.4.25.",0.0212012959044485,1,0.142857142857143,-4.20231994878539,0.33879927372634,0.375,-3.31755807093763,0.479704816877663,0.351501125884041
"Porphobilinogen.synthase..4.2.1.24.",0.0214203502822059,1,0.142857142857143,-2.22690259773828,0.346945316733849,0.25,-3.20227405609464,0.931322415302876,0.474261208463846
"NAD.....protein.arginine.ADP.ribosyltransferase..2.4.2.31.",0.0222035214866243,1,0.571428571428571,-4.27882707357005,0.55300768511456,1,-5.74300318780948,1e-06,0.470637767423216
"Heme.oxygenase..biliverdin.producing...1.14.99.3.",0.0230840989273397,1,1,-5.88887795833288,1e-06,0.625,-4.62416317865767,0.487732250293383,0.462247451999933
"Tyrosine.3.monooxygenase..1.14.16.2.",0.0237017545582444,1,0.714285714285714,-5.34285569618396,0.124609397875004,0.875,-3.32911896975794,1e-06,0.433826490450197
"Transferases....Transferring.alkyl.or.aryl.groups..other.than.methyl.groups....Transferring.alkyl.or.aryl.groups..other.than.methyl.groups..2.5.1...",0.0239089760475743,1,0.142857142857143,-1.22048665362125,0.364234426741311,0.25,-2.45737036177453,1.57102137096294,0.794390461741209
"Nucleoside.triphosphate.phosphatase..3.6.1.15.",0.0244513751364476,1,0.428571428571429,-1.43433702348234,0.365007350145349,0.5,-2.53026195810383,0.649453410724607,0.409309683916181
"Pyridoxine.5..phosphate.synthase..2.6.99.2.",0.0248902101803834,1,0.285714285714286,-2.91806412482343,0.590400014795005,0.375,-3.96164058023827,0.801993730849135,0.473266298002883
"Bilirubin.oxidase..1.3.3.5.",0.0253265808527753,1,0.571428571428571,-4.83194845716171,0.948725924320144,0.625,-3.2336469212697,1.35927724381339,0.651525184533973
"Alpha.N.acetylglucosaminidase..3.2.1.50.",0.0269445889570238,1,0.428571428571429,-4.85382160460447,1.03634528100116,0.75,-3.33912510530041,0.0141508125910968,0.533090141375459
"Enoyl.CoA.hydratase.2..4.2.1.119.",0.0269656779970154,1,0.571428571428571,-5.24839024885946,0.745967877209459,0.875,-3.32911896975794,1e-06,0.472421184574378
"X3.dehydro.L.gulonate.6.phosphate.decarboxylase..4.1.1.85.",0.0269740173102016,1,0.714285714285714,-3.20189617002387,0.471392011866709,0.75,-4.90905408165864,1.15662319546439,0.498422208967027
"Glutamate.formimidoyltransferase..2.1.2.5.",0.0269981724549555,1,0.428571428571429,-5.18812949384078,0.587828265442673,0.875,-3.39964951767187,1e-06,0.442260535045101
"X2.dehydro.3.deoxy.6.phosphogalactonate.aldolase..4.1.2.21.",0.0277939964324686,1,0.285714285714286,-3.67741128117247,0.321693826933807,0.375,-4.53183391463077,0.253797719633663,0.331181320704699
"Cinnamyl.alcohol.dehydrogenase..1.1.1.195.",0.0278386442601597,1,0.571428571428571,-4.53400908040239,0.51590839146514,1,-5.74300318780948,1e-06,0.465740029475147
"Tagatose.bisphosphate.aldolase..4.1.2.40.",0.0281415751801419,1,0.428571428571429,-4.9213488411578,0.469497240757429,0.5,-3.79947515329777,0.803297061725728,0.453289031884109
"Dimethyl.sulfide.monooxygenase..1.14.13.131.",0.0297251229848078,1,0.714285714285714,-5.57043146205896,0.44645013244287,0.875,-3.62278238573901,1e-06,0.445176041787835
"UDP.N.acetylglucosamine.6.dehydrogenase..1.1.1.136.",0.0309263703331308,1,0.571428571428571,-5.18964881536813,0.731194319207788,0.875,-3.32911896975794,1e-06,0.469882690309129
"Cocaine.esterase..3.1.1.84.",0.031644720563495,1,0.714285714285714,-5.22454895689246,0.042701597351172,0.875,-3.32911896975794,1e-06,0.432980226101118
"UDP.N.acetylglucosamine.1.carboxyvinyltransferase..2.5.1.7.",0.0316498982871857,1,0.142857142857143,-1.61204782974654,0.362261183460113,0.125,-2.38699390486193,0.604797479094911,0.37644812286336
"Nitrate.reductase..1.7.99.4.",0.0318709673631045,1,0.142857142857143,-1.11404191006845,0.422011420640119,0.25,-2.22894901735246,1.43514617845556,0.722341108870338
"X4.carboxymuconolactone.decarboxylase..4.1.1.44.",0.0318890110084473,1,0.142857142857143,-3.45488371346819,0.41203461458307,0.375,-4.39061172595474,0.905677672546518,0.460433985304644
"X4.hydroxybenzoate.3.monooxygenase..1.14.13.2.",0.0319240403297824,1,0.428571428571429,-4.53818698800607,0.768218643343438,0.625,-3.33604369455427,0.564930147290643,0.466408000149055
"Phenylacetyl.CoA.1.2.epoxidase..1.14.13.149.",0.0333927090361036,1,1,-5.88887795833288,1e-06,0.625,-4.72494156759921,0.548875967498959,0.470075487383963
"Oxidoreductases....Acting.on.the.aldehyde.or.oxo.group.of.donors....With.NAD....or.NADP....as.acceptor..1.2.1...",0.034050542069496,1,0.142857142857143,-1.99160160422023,0.420227707182148,0.25,-2.88804110294388,0.916248727927528,0.479891716001928
"X7.8.didemethyl.8.hydroxy.5.deazariboflavin.synthase..2.5.1.77.",0.0349015721968979,1,0.714285714285714,-5.03340329149759,1.20592265462717,0.875,-2.99471788516985,1e-06,0.522671526441471
"Methylglutamate.dehydrogenase..1.5.99.5.",0.0352265290399072,1,0.571428571428571,-5.16592480980538,0.280341055535793,1,-5.74300318780948,1e-06,0.442574058445499
"dTMP.kinase..2.7.4.9.",0.0354966186570992,1,0.285714285714286,-3.04643115449335,0.623659641907759,0.625,-4.17247589866446,0.843810370559569,0.471346162139002
"X2.deoxy.D.gluconate.3.dehydrogenase..1.1.1.125.",0.0361943892830299,1,0.285714285714286,-4.13341110125632,0.681359705169079,0.25,-3.26454970118578,0.501808639733133,0.41853006856954
"Protocatechuate.4.5.dioxygenase..1.13.11.8.",0.0364993100380486,1,0.714285714285714,-4.91317199811188,0.397651920766814,0.25,-3.83614838655238,0.215074804370545,0.349119497772007
"Benzaldehyde.dehydrogenase..NAD......1.2.1.28.",0.0365483222445547,1,0.142857142857143,-4.39206422299348,0.754582079922626,0.375,-3.49294785361159,0.507841182165861,0.450047376916002
"Alcohol.oxidase..1.1.3.13.",0.0371586714341054,1,0.857142857142857,-5.19435436783795,1e-06,0.75,-3.3643842437149,0.0498726287107395,0.433021220829261
"PepB.aminopeptidase..3.4.11.23.",0.0372060069278689,1,0.714285714285714,-5.31266110712945,0.810992464361908,0.875,-3.39964951767187,1e-06,0.473482949873778
"X.Acyl.carrier.protein..phosphodiesterase..3.1.4.14.",0.037374426631528,1,0.714285714285714,-5.65854361229595,0.321840734567866,0.625,-4.31821731938564,0.576092140522017,0.427459710587555
"Hydrolases....Acting.on.ester.bonds....Endodeoxyribonucleases.producing.other.than.5..phosphomonoesters..3.1.22...",0.0375813831208273,1,0.571428571428571,-5.16592480980538,0.883068843814184,0.875,-3.32911896975794,1e-06,0.498400894113003
"Sialate.O.acetylesterase..3.1.1.53.",0.0388194498800614,1,0.571428571428571,-4.62436381797465,0.57384145875608,1,-5.74300318780948,1e-06,0.473537246739684
"Anthranilate.synthase..4.1.3.27.",0.0395249588508121,1,0.142857142857143,-1.81633485661221,0.203981445093897,0.125,-2.62200923105403,0.864294252896205,0.446664624049375
"Amylosucrase..2.4.1.4.",0.0405326978689427,1,0.428571428571429,-5.12801384714792,0.835345994414941,0.375,-4.14419920491993,0.496178464170548,0.454539416384544
"Precorrin.2.C.20..methyltransferase..2.1.1.130.",0.0415521183921108,1,0.285714285714286,-3.10804640673763,0.613237687058728,0.25,-3.9295287806753,0.468506035204024,0.397271051935526
"Adenylosuccinate.synthase..6.3.4.4.",0.0420736235471076,1,0.142857142857143,-1.64026396145873,0.265721591958615,0.125,-2.4572530720846,0.913088704970674,0.472066094632338
"Hydrolases....Acting.on.ester.bonds....Endoribonucleases.active.with.either.ribo..or.deoxyribonucleic.acid.and.producing.5..phosphomonoesters..3.1.30...",0.0421612954210219,1,0.428571428571429,-4.09371515476395,0.568087692418701,0.625,-5.16940058185136,0.516604079661648,0.421500659498777
"Hydrolases....Acting.on.ester.bonds....Carboxylic.ester.hydrolases..3.1.1...",0.0423200819882309,1,0.142857142857143,-3.7251980696727,0.883039655004382,0.75,-2.45947413889335,0.0358072045103401,0.514766796843073
"Galactokinase..2.7.1.6.",0.0451364732519953,1,0.285714285714286,-3.63702366923886,0.614933463138835,0.25,-2.77390013888474,0.705853921660844,0.455219825475221
"Glucuronoarabinoxylan.endo.1.4.beta.xylanase..3.2.1.136.",0.0463361311500721,1,0.428571428571429,-5.18812949384078,0.514073470392257,0.875,-3.62278238573901,1e-06,0.428859588368607
"Photosystem.II..1.10.3.9.",0.0469306527322061,1,0.714285714285714,-2.88572375519574,0.061078351487513,0.625,-4.19708706245158,0.790666032133604,0.454210329151517
"Chitin.synthase..2.4.1.16.",0.0473877166856256,1,0.714285714285714,-5.57043146205896,0.44645013244287,0.625,-4.01691568045898,1.49030766260892,0.640391922041323
"D.sedoheptulose.7.phosphate.isomerase..5.3.1.28.",0.0474358693895353,1,0.142857142857143,-4.32456356302001,0.455149077137804,0.375,-3.54977168017075,0.50852683608762,0.375301210991234
"Enterobacter.ribonuclease..3.1.27.6.",0.0481681068046758,1,1,-5.88887795833288,1e-06,0.625,-4.38934593511769,0.870330906784049,0.526420061952375
"Molybdopterin.synthase..2.8.1.12.",0.0481879271737408,1,0.571428571428571,-4.74159371958945,0.160168709641618,0.625,-3.67792280970774,0.356408595633301,0.381119119684651
"X3.demethylubiquinol.3.O.methyltransferase..2.1.1.64.",0.0484707485274321,1,0.142857142857143,-2.70304377254291,0.400914329859345,0.125,-3.41575267062209,0.608405686485339,0.383081824737522
"Phenylacetaldehyde.dehydrogenase..1.2.1.39.",0.0498825582549714,1,0.428571428571429,-4.40668810947776,0.549278142709043,0.625,-3.30797472473299,0.919283159712405,0.475644124168726
"N.acylneuraminate.cytidylyltransferase..2.7.7.43.",0.0501803405441574,1,0.857142857142857,-5.88611937817095,1e-06,0.625,-4.10619597859619,1.0488378806881,0.535653140676592
"Naringenin.chalcone.synthase..2.3.1.74.",0.0502952907278225,1,0.714285714285714,-5.57043146205896,0.44645013244287,0.625,-4.12871573612916,1.24845472980755,0.567577600685232
"X6.aminohexanoate.dimer.hydrolase..3.5.1.46.",0.0504102161520757,1,0.857142857142857,-5.88611937817095,1e-06,0.5,-4.39689733998622,0.338536254042011,0.404180913286962
"Acyl..acyl.carrier.protein..desaturase..1.14.19.2.",0.0506604754692405,1,0.571428571428571,-3.81797414690685,0.920171151484127,0.75,-5.18512177631188,0.784452498999077,0.512184499802893
"Xanthine.phosphoribosyltransferase..2.4.2.22.",0.0511207795986756,1,0.142857142857143,-4.18938295986,0.870412368533118,0.25,-3.36427220039544,0.542335495604372,0.486965418905931
"Peptidoglycan.lytic.exotransglycosylase..4.2.2.n1.",0.051418899938543,1,0.142857142857143,-3.26576475121411,0.533259735281868,0.5,-2.41773107098646,0.593719814273755,0.409122551219121
"Precorrin.6B.C.5.15..methyltransferase..decarboxylating...2.1.1.132.",0.0516202369385041,1,0.285714285714286,-4.25117837995731,0.817460623019516,0.5,-3.31305994570244,0.437686274955426,0.462176490075244
"Bacterial.leucyl.aminopeptidase..3.4.11.10.",0.0520724324073882,1,0.714285714285714,-5.02204697697205,0.329082643762025,0.5,-3.89085836593351,0.414938102285503,0.397762890802495
"Maltose.alpha.D.glucosyltransferase..5.4.99.16.",0.0521040321983992,1,0.428571428571429,-1.66283773270201,0.279616423649086,0.625,-2.76346569059189,1.14004255478181,0.487463089959876
"Malonyl..acyl.carrier.protein..O.methyltransferase..2.1.1.197.",0.0535795382405536,1,0.142857142857143,-4.28735763392344,0.777850935292806,0.25,-3.46790132860233,0.684272018882495,0.491239278719787
"X6.7.dimethyl.8.ribityllumazine.synthase..2.5.1.78.",0.0539033010717151,1,0.142857142857143,-3.25403789644764,0.897276421786542,0.375,-4.12068273873217,0.508828313957376,0.498926754978434
"Nitronate.monooxygenase..1.13.12.16.",0.0545361451298671,1,0.142857142857143,-3.5866567562297,0.583016332593069,0.25,-2.8877618968134,0.272249657061118,0.360402068631379
"Carbamate.kinase..2.7.2.2.",0.0548533453729858,1,0.571428571428571,-4.67234198139353,0.670726928803795,1,-5.74300318780948,1e-06,0.488429613077582
"Oxidoreductases....Acting.on.the.aldehyde.or.oxo.group.of.donors....With.a.disulfide.as.acceptor..1.2.4...",0.0558165919976592,1,0.142857142857143,-3.58127941555806,1.02002762486126,0.75,-4.83934754671375,0.277205912535934,0.579835820791938
"Endopolyphosphatase..3.6.1.10.",0.0566770768641438,1,0.714285714285714,-4.05494106061527,0.39493019026526,0.875,-5.72691018644917,1e-06,0.442499191903485
"Transferases....Glycosyltransferases....Transferring.other.glycosyl.groups..2.4.99...",0.0572593015596532,1,0.142857142857143,-2.53064644818539,0.506544238015188,0.25,-3.31173016414324,0.815160048842795,0.461031758364613
"X6.phosphofructokinase..2.7.1.11.",0.0577993681187598,1,0.142857142857143,-2.73885361362712,0.490878030205185,0.25,-3.50982219247718,0.794281769222961,0.451261781176252
"Dihydroorotate.oxidase..fumarate...1.3.98.1.",0.0579587739281386,1,0.142857142857143,-4.67067619087143,0.453657922032435,0.25,-3.90138239903034,0.811953648898454,0.449918081122384
"Lipopolysaccharide.glucosyltransferase.I..2.4.1.58.",0.0592717426641518,1,0.714285714285714,-4.45959983642871,1.37372181378639,0.875,-2.61801365794244,1e-06,0.54940195576325
"L.rhamnonate.dehydratase..4.2.1.90.",0.0595062833061113,1,0.571428571428571,-4.05580413916999,0.905433144294213,0.625,-2.89377092315829,0.721385699415484,0.504860859282569
"NAD.P.....transhydrogenase..Si.specific...1.6.1.1.",0.0603306052012528,1,0,-2.2163850864983,0.827533376846316,0.125,-3.04707262802244,0.998292359316903,0.628753742342254
"Dephospho.CoA.kinase..2.7.1.24.",0.0610873106752151,1,0.142857142857143,-3.96343437668328,0.326108617813121,0,-3.33775254312011,0.537255767042275,0.351624151297117
"X5..deoxynucleotidase..3.1.3.89.",0.0610961563639937,1,0.571428571428571,-4.78061711027552,0.590242506195014,0.625,-3.73583844181554,0.341980404874939,0.413698264047346
"Asparagine.synthase..glutamine.hydrolyzing...6.3.5.4.",0.0613395262015907,1,0.142857142857143,-1.88642977248332,0.368066309304684,0.25,-2.58791842424934,0.63403242824374,0.38490074183815
"Glutathione.synthase..6.3.2.3.",0.0614896319197244,1,0.285714285714286,-3.59885484027006,0.903532825819186,0.75,-2.41455011165152,0.212522329739156,0.511069661603056
"L.lysine.N.6..monooxygenase..NADPH...1.14.13.59.",0.0615317910521566,1,0.285714285714286,-3.76826946097485,0.713140779470901,0.25,-3.01676862472435,0.360485837384055,0.400672690158121
"Adenosylcobinamide.phosphate.guanylyltransferase..2.7.7.62.",0.0625447856853265,1,0.571428571428571,-5.33777171309172,0.511908719155699,0.25,-4.29769097320993,0.995228895338807,0.562603074256551
"Glycolate.dehydrogenase..1.1.99.14.",0.0640991852439149,1,0.571428571428571,-4.58987654233945,0.82797005079496,0.875,-2.99471788516985,1e-06,0.487434474292985
"D.ribulokinase..2.7.1.47.",0.0658409169701613,1,0.714285714285714,-5.25905450327838,0.886803650560857,0.75,-3.90385817504872,0.621061349571698,0.475864426783672
"Microbial.collagenase..3.4.24.3.",0.0659284764827266,1,0.571428571428571,-3.74399984325996,0.382970119655302,0.5,-4.72676321550825,0.71689200414904,0.438001137487904
"Inulin.fructotransferase..DFA.I.forming...4.2.2.17.",0.0661239219143857,1,0.428571428571429,-5.18812949384078,0.233165742734782,0.375,-4.14178751720424,1.34921911018966,0.65128462234204
"Aldehyde.dehydrogenase..NAD......1.2.1.3.",0.0665125708253322,1,0.142857142857143,-1.63308572444225,0.516295509703041,0.125,-2.50917752104474,1.24999104944243,0.676400094239482
"CTP.synthase..glutamine.hydrolyzing...6.3.4.2.",0.067215598494493,1,0.142857142857143,-1.56416259861002,0.504840493320295,0.125,-2.37926886177183,1.09065113912414,0.588736276072194
"X2.dehydro.3.deoxy.D.gluconate.5.dehydrogenase..1.1.1.127.",0.0672506926548425,1,0.714285714285714,-4.12591292312814,0.427333759055871,0.875,-5.72691018644917,1e-06,0.444144549850056
"Anthranilate.1.2.dioxygenase..deaminating..decarboxylating...1.14.12.1.",0.0676773013537933,1,0.857142857142857,-5.88611937817095,1e-06,0.75,-4.25838441494396,0.671245359417808,0.460691581385099
"Beta.glucosidase..3.2.1.21.",0.0697904146953887,1,0.142857142857143,-1.2162206801815,0.362917603101769,0.125,-1.82989591570615,0.456076957765207,0.34039877136261
"NAD.P.H.hydrate.epimerase..5.1.99.6.",0.0698789138608322,1,0.428571428571429,-4.32917584283011,0.769916878309134,0.625,-5.34263507308467,0.676789332757739,0.480552662371141
"Transferred.entry..1.1.5.8..1.1.99.25.",0.070221203044639,1,0.428571428571429,-4.18944320778599,0.432307671724881,0.375,-3.40090686697811,0.47592821030114,0.381929301063105
"Lysine.2.monooxygenase..1.13.12.2.",0.0709525226563126,1,0.571428571428571,-3.71113936810494,1.49949100456059,0.75,-5.14404588069057,0.824294606226982,0.669800958316688
"Salicylaldehyde.dehydrogenase..1.2.1.65.",0.0720420248011231,1,0.857142857142857,-5.19435436783795,1e-06,0.75,-3.49029268871272,1.2059312692775,0.522672809495528
"Phosphoenolpyruvate.carboxykinase..GTP...4.1.1.32.",0.0722104284354306,1,0.285714285714286,-2.23697774871831,0.59446891103286,0.375,-3.07943651368792,0.890970250119329,0.500076293459786
"S.formylglutathione.hydrolase..3.1.2.12.",0.0738060720810576,1,0.142857142857143,-3.51033722096415,0.673069214224721,0.25,-2.84043079856346,0.307341997674285,0.386887623072647
"All.trans.octaprenyl.diphosphate.synthase..2.5.1.90.",0.074180194850192,1,1,-5.88887795833288,1e-06,0.625,-5.11211892001925,0.585481674675282,0.475203925239275
"Lysozyme..3.2.1.17.",0.0743870163091106,1,0.142857142857143,-3.00664488555406,1.18228790752715,0.375,-3.87128929930353,0.216112649995866,0.586333810448713
"X.2E.6E..farnesyl.diphosphate.synthase..2.5.1.10.",0.0744837233615077,1,0.285714285714286,-2.62442558500744,0.557733940811275,0.375,-3.35462228206614,0.389999559066868,0.382103379331025
"Gluconokinase..2.7.1.12.",0.074514551392142,1,0.285714285714286,-3.81249384796437,0.362268214290674,0.125,-3.13596900961526,0.602833019296229,0.385617165170924
"Alditol.oxidase..1.1.3.41.",0.0751597953628518,1,0.571428571428571,-4.13960796094822,1.01151805409862,0.875,-5.72691018644917,1e-06,0.526708873359904
"Valine..tRNA.ligase..6.1.1.9.",0.0751796005434292,1,0.142857142857143,-0.932704025457358,0.235366841371536,0,-1.69642446438147,1.10836343425016,0.584180019395199
"Hydrolases....Acting.on.carbon.nitrogen.bonds..other.than.peptide.bonds....In.linear.amidines..3.5.3...",0.0756946083714839,1,1,-5.88887795833288,1e-06,0.625,-5.11211892001925,0.593053141676374,0.476305994135955
"X4.O.beta.D.mannosyl.D.glucose.phosphorylase..2.4.1.281.",0.0758386189643667,1,0.571428571428571,-5.13018707390466,0.665605589207452,0.75,-3.9822994658224,0.469563279474845,0.446103920806473
"Nitrite.reductase..NAD.P.H...1.7.1.4.",0.0760838835139004,1,0.142857142857143,-1.39393862201201,0.221606651996048,0.125,-2.03464318439841,0.698650824831993,0.388793867116542
"Exodeoxyribonuclease.I..3.1.11.1.",0.0772428682684275,1,0.285714285714286,-2.68506781136954,0.149533087156035,0.375,-3.41587125582844,0.699785528171247,0.390535550571793
"D.sorbitol.dehydrogenase..acceptor...1.1.99.21.",0.0779145404394744,1,0.428571428571429,-4.53560203219437,0.490098074961112,0.5,-3.63360800137556,0.87890650032735,0.474091376234431
"X2.hydroxy.3.oxopropionate.reductase..1.1.1.60.",0.0782632576721455,1,0.428571428571429,-4.68070776000753,0.498530985246197,0.75,-3.65671972242139,0.00912399072318326,0.404060111514013
"X2.dehydro.3.deoxygalactonokinase..2.7.1.58.",0.0786888802019416,1,0.428571428571429,-4.74082340670038,0.409824531014466,0.5,-3.91604963096853,0.558123872190817,0.398613767730745
"Histidinol.phosphate.transaminase..2.6.1.9.",0.0788410735084587,1,0.142857142857143,-2.07282494406433,0.18355425531913,0.125,-2.69807367806594,0.672534711552766,0.377648136226638
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.NADH.or.NADPH.as.one.donor..and.incorporation.of.one.atom.of.oxygen..1.14.13...",0.0804070945011597,1,0.142857142857143,-1.71869480663109,0.352633607642674,0.25,-2.36687823645563,0.622586694248433,0.379838888046127
"Cyclopentanol.dehydrogenase..1.1.1.163.",0.0808440811918025,1,0.714285714285714,-4.18415407001965,0.633335120354355,0.875,-5.72691018644917,1e-06,0.457637478254852
"Ligases....Forming.phosphoric.ester.bonds....Ligases.that.form.phosphoric.ester.bonds..6.5.1...",0.0818688586150753,1,0.142857142857143,-2.51495143116186,0.539116148265087,0.25,-3.20881235656606,0.723250138405644,0.439729534852052
"Catalase..1.11.1.6.",0.0820402401376079,1,0.142857142857143,-0.891499633020492,0.292071984461523,0.125,-1.45388096892427,0.353077041078966,0.312450258226531
"X1.4.dihydroxy.2.naphthoate.polyprenyltransferase..2.5.1.74.",0.0821887013901562,1,0.571428571428571,-5.03793163811813,0.535443549388152,0.5,-3.93995618670315,1.27680011052668,0.617707506225366
"Hydrolases....Acting.on.ester.bonds..3.1.....",0.082647475558596,1,0.142857142857143,-0.439936449364799,0.247978605288039,0,-1.07701898049045,0.787120434494322,0.428559006661168
"Mitogen.activated.protein.kinase..2.7.11.24.",0.0827902197252297,1,0.571428571428571,-4.91972846316334,0.314057149542237,0.75,-3.85699018130356,0.331219840900895,0.402155476079484
"Hydrolases....Acting.on.peptide.bonds..peptide.hydrolases.....Dipeptidyl.peptidases.and.tripeptidyl.peptidases..3.4.14...",0.0832892175865021,1,0.428571428571429,-5.02676285718772,0.377521496508274,0.75,-3.98622616796627,0.929289911639197,0.432479177919137
"Precorrin.2.dehydrogenase..1.3.1.76.",0.0834094674824573,1,0.285714285714286,-4.68819361206159,0.85581137007055,0.25,-3.88425064469323,0.792307248532595,0.540559911334932
"Hydrolases....Acting.on.peptide.bonds..peptide.hydrolases...3.4.....",0.0838480966899335,1,0.142857142857143,-1.00561595268538,0.413828038580279,0.125,-1.63278491023659,0.637708894448665,0.393454493745242
