"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"PF04064",0.00984047129581897,1,0.571428571428571,-8.30948955116182,1.11085529666416,0.875,-4.5950604342293,1e-06,0.721227709838273
"Protein.of.unknown.function..DUF3299...PF11736.",0.00984398350014336,1,0.428571428571429,-8.0245245934008,0.541289213662197,0.625,-6.65385153928013,0.165890951602285,0.29878833060506
"TerD.domain..PF02342.",0.00996695796012161,1,0.428571428571429,-7.54764117879713,0.848417510629797,0.375,-5.98775598309317,0.728772126003549,0.554739629843195
"Dephospho.CoA.kinase..PF01121.",0.0102136952711696,1,0.285714285714286,-7.48290917205572,0.440458730460624,0.125,-6.21428527521611,0.898179352359697,0.530620113153573
"PF02508",0.0106550548456984,1,0.428571428571429,-7.25677436815873,0.647919902956721,0.25,-5.82353331192915,0.820134585721621,0.536352385397934
"PF05382",0.0108161102377042,1,0.285714285714286,-7.49532302559669,0.93685008600234,1,-9.02761873516089,1e-06,0.768839167032905
"Possible.tRNA.binding.domain..PF13725.",0.0108645778899971,1,0.142857142857143,-8.05010671103052,0.560679788735034,0.5,-6.90895939497627,0.506990749844731,0.342397309500365
"PF05502",0.0110756738585623,1,0.714285714285714,-7.62446634640528,0.604027701743068,0.625,-5.53532126016171,0.670191662863607,0.436016588257261
"PF03155",0.0112750647088786,1,0.571428571428571,-7.67662234099788,0.35746422707335,1,-9.02761873516089,1e-06,0.407494519804669
"PF13562",0.0120628730501614,1,0.571428571428571,-8.37514451771535,0.377834300262669,0.5,-7.11746601817544,0.373501670581646,0.272512696828944
"SlyX..PF04102.",0.012744027908033,1,0.714285714285714,-8.38876612046406,0.476855404449551,0.75,-5.93123295250868,0.909460032678664,0.475536400166424
"PF08229",0.0128055015767839,1,1,-9.41914156157452,1e-06,0.625,-6.03990171894094,0.955128779715298,0.737589759084471
"Invasin..domain.3..PF09134.",0.0129076584242515,1,0.857142857142857,-8.78055265960343,1e-06,0.75,-5.42839269751072,0.831168021887225,0.499072134860875
"Calcium.binding.EGF.domain..PF07645.",0.0129927297482857,1,0.857142857142857,-0.916266385868725,1e-06,0.75,-5.75674483478018,1.81166582945377,1.04424994175323
"Maltose.transport.system.permease.protein.MalF.P2.domain..PF14785.",0.0131895368898008,1,0.571428571428571,-7.9011175728912,0.244546360321763,0.625,-6.36252743025859,0.667672767326307,0.347278050018158
"V4R.domain..PF02830.",0.0134061037278596,1,0.714285714285714,-7.43967436712877,0.342692378432457,0.75,-5.44450785689759,0.221126801318115,0.321155077451437
"Domain.of.unknown.function..DUF1868...PF08975.",0.0137062110498389,1,1,-9.41914156157452,1e-06,0.625,-7.63023886086398,0.523836170798959,0.469190338663059
"Polyketide.cyclase...dehydrase.and.lipid.transport..PF10604.",0.0137702724810875,1,0.428571428571429,-7.08972283395582,0.812354435051572,0.625,-5.45318074440195,0.547708846504329,0.486802254383121
"AAA.domain..PF13304.",0.014238166938917,1,0.142857142857143,-5.58719046925885,0.552932679372051,0.375,-4.60383702820262,0.492450348047897,0.327763772682199
"PF14350",0.0143921092365331,1,0.714285714285714,-8.54630331740676,0.331278596711513,0.875,-5.71690805548692,1e-06,0.376816566619028
"ATP.synthase..E.31.kDa..subunit..PF01991.",0.014431981210697,1,0.571428571428571,-7.6345576427681,0.419055935137334,1,-9.02761873516089,1e-06,0.427619092177201
"PF12551",0.0150755476893443,1,0.142857142857143,-7.93458894349696,0.892900848326925,1,-9.02761873516089,1e-06,0.731017997360877
"Septum.formation.inhibitor.MinC..N.terminal.domain..PF05209.",0.0153264943427952,1,0.714285714285714,-7.40815081624348,0.298111345236322,0.125,-6.12222557463741,0.511137828279103,0.310398300006358
"Spectrin.repeat..PF00435.",0.0153799909265851,1,0.857142857142857,-9.41906041579715,1e-06,0.625,-5.70085365319276,1.31605917169779,0.89435557382222
"PF12566",0.0154224703590993,1,0.285714285714286,-7.12980932886187,0.798116404126097,0.25,-5.88436158863814,0.732000530071269,0.541702166810784
"Cyclomaltodextrinase..N.terminal..PF09087.",0.0158205089503108,1,0.285714285714286,-7.24412419479263,0.74192674887306,0.5,-6.01634029677385,0.415634735127085,0.409312545172506
"Cyclo.malto.dextrinase.C.terminal.domain..PF10438.",0.0158205089503108,1,0.285714285714286,-7.24412419479263,0.74192674887306,0.5,-6.01634029677385,0.415634735127085,0.409312545172506
"TATA.binding.protein.interacting..TIP20...PF08623.",0.0158615735045321,1,0.571428571428571,-8.15035948664816,0.141175253984463,0.875,-6.01611724209258,1e-06,0.299171469543263
"PF08618",0.0158918971536669,1,0.428571428571429,-8.07173511965411,0.645678821972973,0.875,-5.71690805548692,1e-06,0.434171547704421
"Sugar.fermentation.stimulation.protein..PF03749.",0.0159511886129886,1,0.428571428571429,-7.91421348137385,0.674680132128502,0.375,-6.18804683377334,1.19176995172624,0.811685664244539
"Terpene.synthase.family..metal.binding.domain..PF03936.",0.0160249909661274,1,0.571428571428571,-8.83722235020355,0.555674729720407,0.5,-7.48212565265571,0.520275227491373,0.355406585353443
"PF07305",0.0162537764802603,1,0.428571428571429,-8.64081137023575,0.600132231851909,0.5,-7.13802307472166,0.9091361176026,0.537404562421283
"PF05425",0.0162761621125631,1,0.142857142857143,-6.21722458918309,0.423691319440719,0.125,-5.10097015547354,0.957485479031529,0.547650397707005
"Ribosomal.protein.S6e..PF01092.",0.0162868137673799,1,0.571428571428571,-7.54775738067043,0.474275885602946,1,-9.02761873516089,1e-06,0.448375896575436
"Glutaredoxin.2..C.terminal.domain..PF04399.",0.0164980464797968,1,0.571428571428571,-8.59423094044652,0.726098908500237,0.5,-6.29665752310542,1.45115261721089,1.03429213362143
"Protein.of.unknown.function..DUF461...PF04314.",0.0167286284300295,1,0.428571428571429,-7.33859358230599,0.662293723849132,0.75,-8.97568471434382,0.073276053621813,0.387273409032449
"Pentapeptide.repeats..9.copies...PF13599.",0.0171739216854502,1,0.285714285714286,-7.47575195148439,0.575257321858367,0.25,-6.32937798713409,0.78649174337323,0.47814492588663
"PF04479",0.0171973667057783,1,0.428571428571429,-7.94769969326892,0.410982243434855,0.75,-6.53572585545197,0.270152959153764,0.291625856023014
"Sds3.like..PF08598.",0.0172091905491975,1,0.428571428571429,-8.29425806763507,0.6579909398197,0.625,-6.77376958030384,0.726736596566993,0.461145016476911
"PF03908",0.0172878873827107,1,0.571428571428571,-8.00074370537614,0.339593323415671,1,-9.02761873516089,1e-06,0.402252884204077
"PF04048",0.0173810589347506,1,0.285714285714286,-8.30174751726553,0.782018131264507,0.625,-6.04635001475557,1.90381615148341,1.16645279947623
"PF04424",0.0174528610829001,1,0.428571428571429,-7.60605922581256,0.773874705008947,1,-9.02761873516089,1e-06,0.604533917653927
"N.acetyltransferase..PF00797.",0.0174843092163303,1,0.285714285714286,-7.80156087522624,0.383844172230192,0.125,-6.63637736956315,0.931087630610549,0.543309455373747
"PF14214",0.0178348854523298,1,0.714285714285714,-8.51900389290294,1.27287214157936,0.625,-5.79484899191491,1.20585720083439,0.91953026823355
"PF13592",0.0181057236168371,1,0.428571428571429,-7.36268249375985,0.374420416255422,0.875,-5.42844414709519,1e-06,0.311245833808005
"PF09678",0.0182646978640075,1,0.285714285714286,-6.75740357629159,0.622201252007576,0.375,-5.57801058994642,0.744695738051763,0.463547878993671
"CHAD.domain..PF05235.",0.0184039452970222,1,0.142857142857143,-6.32990619406635,0.838843800454754,0.5,-7.53164146459608,0.286982450626973,0.463424237526548
"PF03605",0.0187540348070474,1,0.714285714285714,-8.51900389290294,0.292671380333232,0.375,-7.32094979209285,0.316158412255512,0.247544795923404
"Type.VI.secretion.lipoprotein..PF12790.",0.0188113680641817,1,0.428571428571429,-7.61727527291152,0.403360920867037,0.75,-6.25678603690246,0.124327515324842,0.281804718797021
"PF08696",0.0189300746032767,1,0.571428571428571,-7.44559694961606,0.54887825548979,1,-9.02761873516089,1e-06,0.48049366528722
"Domain.of.Unknown.Function.with.PDB.structure..DUF3861...PF12977.",0.0192292649052428,1,0.571428571428571,-6.99309333829056,0.711763661304094,1,-9.02761873516089,1e-06,0.566896023050834
"Glucose.inhibited.division.protein.A..PF01134.",0.019345278076694,1,0.142857142857143,-4.94213189232553,0.335603610951035,0.125,-4.28837807022473,0.344789006668446,0.200481907367754
"PF05689",0.0194535601312769,1,0.857142857142857,-7.68199447177931,1e-06,0.75,-5.14071979510532,0.149067721471454,0.358402469011933
"NTF2.like.N.terminal.transpeptidase.domain..PF05223.",0.0196057639433366,1,0.428571428571429,-6.71058675947879,0.538659400445877,0.625,-8.17522924584052,0.839627020830184,0.45260640191738
"PF13018",0.0199608868281512,1,0.142857142857143,-5.68027537888535,0.844495738007134,0.25,-4.38102514470027,0.980884865979212,0.731314166645095
"Poly.ADP.ribose..polymerase..regulatory.domain..PF02877.",0.0202654872016009,1,0.428571428571429,-8.1978080071237,0.479146229692744,1,-9.02761873516089,1e-06,0.411959485536618
"PF09669",0.0203172933613728,1,0.714285714285714,-5.00631550964245,1.13816650721506,0.75,-7.29096715489081,0.0333212532104532,0.517604858279288
"PF15633",0.0203327475139824,1,1,-9.41914156157452,1e-06,0.625,-7.98590755286937,0.51648771279019,0.465973594941452
"PF08733",0.0203376688797737,1,0.571428571428571,-8.59423094044652,0.726098908500237,0.625,-6.51168279875038,1.27099395681833,0.769574229624566
"PF07539",0.0204661257185295,1,0.285714285714286,-8.16312619622526,0.640852476129108,0.25,-6.81700034454959,1.06615194167426,0.706296020505958
"PF10127",0.0205876903958693,1,0.571428571428571,-6.28707308975179,0.580249950080785,0.625,-7.9858975502187,0.904967430576682,0.514969670906962
"PF04000",0.0209429446475588,1,0.571428571428571,-7.2539312459572,0.64931937915719,1,-9.02761873516089,1e-06,0.531133432041381
"PF08417",0.0210938618738324,1,0.857142857142857,-9.41906041579715,1e-06,0.75,-6.37734704175891,0.934001771505778,0.537261623141941
"Bacterial.transcriptional.activator.domain..PF03704.",0.0211361941670442,1,0.571428571428571,-8.83722235020355,0.555674729720407,0.875,-6.54270209583285,1e-06,0.399584534207272
"Putative.bacterial.sensory.transduction.regulator..PF10722.",0.0212944989376132,1,0.428571428571429,-7.91825562502335,0.478210799176994,0.625,-6.29489172846534,1.15748946051721,0.576586435745811
"PF06675",0.0219229751768498,1,0.857142857142857,-9.41906041579715,1e-06,0.5,-6.93285952112577,0.841351601216893,0.563432508111612
"Autophagy.protein.Apg5..PF04106.",0.0226242861480679,1,0.714285714285714,-8.73531942306474,0.966955785072617,0.875,-5.71690805548692,1e-06,0.550441228824222
"Berberine.and.berberine.like..PF08031.",0.0228812110733561,1,0.142857142857143,-6.73668257975958,0.650150880386824,0.375,-5.87260390616937,0.148593287462622,0.304483074223289
"CUB.domain..PF00431.",0.023141975890389,1,0.857142857142857,-1.60937299107008,1e-06,0.75,-6.57415759401275,2.34282290601494,1.50851097978299
"PF02677",0.0237239849867116,1,0.285714285714286,-7.01714302162311,1.02980419391896,0.25,-5.47702557578214,1.14876393318754,0.981845342477434
"twin.BRCT.domain..PF12738.",0.0237459180091587,1,0.428571428571429,-8.01558313945211,1.0606971697629,0.375,-6.47440328251788,0.886027018940593,0.76226451104931
"Inositol.polyphosphate.kinase..PF03770.",0.0239393244608052,1,0.428571428571429,-7.74093683007351,0.418308738910166,0.625,-6.00900686278281,1.38708954899911,0.691672440253759
"PF04752",0.024154521484731,1,0.142857142857143,-7.30904238669247,0.236048853415476,0.375,-6.40641056212053,0.77028586303095,0.339780791951555
"Chalcone.and.stilbene.synthases..C.terminal.domain..PF02797.",0.0244055341548362,1,0.571428571428571,-7.91306668522715,0.470442538314539,0.625,-6.43465107719273,0.757868082952805,0.42211000270838
"PF08318",0.0246372209894018,1,0.428571428571429,-8.29425806763507,0.310022861520299,0.625,-6.43248539911867,1.59978149464426,0.809797559293282
"PF12400",0.0248420663455512,1,0.857142857142857,-9.41906041579715,1e-06,0.75,-6.16296681210717,1.23718119978392,0.675751437849309
"PF07126",0.024895992669227,1,0.571428571428571,-8.30948955116182,1.11085529666416,0.625,-6.44684983671898,0.73981620146983,0.676368398843431
"PF06755",0.025293609315651,1,0.857142857142857,-9.41906041579715,1e-06,0.5,-7.44393666124681,0.546247594425471,0.381522641000363
"Glutathione.peroxidase..PF00255.",0.0253511787817881,1,0.142857142857143,-6.63303670056546,1.01205773009423,0.125,-5.58047485826431,0.537351268805454,0.578527960606843
"PF03164",0.0254151189078966,1,0.714285714285714,-8.73531942306474,0.966955785072617,0.625,-6.70550826999572,0.858817300215771,0.6058603730467
"tRNAHis.guanylyltransferase..PF04446.",0.0261418865961468,1,0.571428571428571,-7.99449320137621,0.338360168687507,0.875,-6.01611724209258,1e-06,0.332043105815772
"Thg1.C.terminal.domain..PF14413.",0.0261418865961468,1,0.571428571428571,-7.99449320137621,0.338360168687507,0.875,-6.01611724209258,1e-06,0.332043105815772
"PF04757",0.0261784701783341,1,0.571428571428571,-8.05728380102232,0.711355803572759,0.5,-6.31298911293451,1.11124576428658,0.730935510430346
"Exo70.exocyst.complex.subunit..PF03081.",0.0263984608759435,1,0.285714285714286,-7.2153467407263,1.48793648447954,1,-9.02761873516089,1e-06,1.56033577474862
"PF02413",0.0264213794147403,1,0.857142857142857,-4.61766976028981,1e-06,0.625,-8.12431059062865,1.4755332546617,1.04911926072076
"PF10755",0.0265895698552876,1,0.714285714285714,-9.09980653770029,0.451493164244785,0.75,-7.40534219082575,0.0181226334379784,0.327732275870348
"PTS.system.glucitol.sorbitol.specific.IIA.component..PF03829.",0.0267189313016816,1,0.714285714285714,-7.75470411884416,0.788211725859387,0.75,-5.86651264878975,0.211572844842172,0.408013356364129
"Transcription.elongation.factor..N.terminal..PF03449.",0.0268348273072421,1,0.142857142857143,-6.1449506331321,0.235721722170254,0,-5.25737682900867,0.860212059323885,0.453172856861006
"GidA.associated.domain.3..PF13932.",0.0268595274006226,1,0.142857142857143,-5.19726683678946,0.496104045900739,0.125,-4.52868461838778,0.320141769093344,0.239057825985941
"L.fucose.isomerase..C.terminal.domain..PF02952.",0.026948229763472,1,0.428571428571429,-8.46753471893541,0.867482208665114,0.625,-7.07666586271886,0.30344430507998,0.471036883275583
"Eukaryotic.elongation.factor.5A.hypusine..DNA.binding.OB.fold..PF01287.",0.0269624124925332,1,0.857142857142857,-9.41906041579715,1e-06,0.625,-6.79228036003459,0.933398670963934,0.595116407401679
"PF06841",0.0272555611315178,1,0.428571428571429,-8.08538483190602,0.664424155244559,0.375,-6.31431620330018,1.4569036292085,1.06908166595188
"Pre.mRNA.splicing.factor.PRP21.like.protein..PF12230.",0.0273940576738182,1,0.714285714285714,-8.73531942306474,0.966955785072617,0.75,-6.20139855066795,1.29153188568215,0.744703535090222
"Respiratory.chain.NADH.dehydrogenase..30.Kd.subunit..PF00329.",0.0274238994579341,1,0.142857142857143,-6.11472598939127,0.502346595760419,0.125,-5.34396005625045,0.545443743105952,0.320482876844527
"Uncharacterized.protein.conserved.in.bacteria..DUF2094...PF09867.",0.0275271863923976,1,0.142857142857143,-7.02118271077304,0.462860241641509,0.25,-6.22421781278083,0.558793383029403,0.313656593852642
"Bacterial.Fe.2...trafficking..PF04362.",0.0275338950106496,1,0.714285714285714,-8.40669993249893,0.451493164244785,0.625,-6.93712669194544,0.41688921489121,0.330624649145441
"PF08349",0.0279874492715502,1,0.571428571428571,-7.76596704535028,0.739908571059944,0.75,-6.04532790158714,0.556841223833055,0.457019983247824
"Mitochondrial.ribosomal.protein.L51...S25...CI.B8.domain..PF05047.",0.0279909940839622,1,0.571428571428571,-7.71600231609144,0.561366503275754,1,-9.02761873516089,1e-06,0.486327739038297
"PF01076",0.0280911221863448,1,0.428571428571429,-8.01961344891357,0.788874168999303,0.25,-6.92216155823317,0.611782040121586,0.461125468038427
"PF02654",0.0281302914135697,1,0.428571428571429,-8.15261578131619,0.673408169718022,0.5,-7.02982034896151,0.470669961730539,0.380015338099382
"Global.regulator.protein.family..PF02599.",0.0282638210928813,1,0.571428571428571,-7.56301205299487,0.323041154316693,0.5,-6.46168452179357,0.501141381289307,0.302000623925107
"Indigoidine.synthase.A.like.protein..PF04227.",0.0283996249360425,1,0.571428571428571,-7.6373918841967,0.599732106240144,1,-9.02761873516089,1e-06,0.50507176206583
"TraM.protein..DNA.binding..PF05261.",0.0285553641683462,1,1,-9.41914156157452,1e-06,0.5,-6.5800229849574,1.88506535150909,2.14522413547426
"Type.IV.secretion.system.proteins..PF07996.",0.0287120514676777,1,0.714285714285714,-7.15197182172686,0.688194346040019,0.875,-4.5950604342293,1e-06,0.453369722040907
"GGDN.family..PF05165.",0.0289318101440701,1,0.714285714285714,-8.54630331740676,0.331278596711513,0.75,-6.47637366401412,1.0740465637351,0.511832024865394
"BTB.POZ.domain..PF02214.",0.0291305008725583,1,0.857142857142857,-9.41906041579715,1e-06,0.75,-7.15259574940948,0.162365465065872,0.359273762613015
"Sad1...UNC.like.C.terminal..PF07738.",0.0294500499604794,1,0.714285714285714,-8.86555719550362,0.782771760956298,0.75,-6.70432239796069,0.973269065123766,0.563397615775461
"PF12612",0.029500269891316,1,0.428571428571429,-7.73905648644971,0.412799152895525,0.625,-6.50021817550933,0.781244706926501,0.389941520573304
"PF05380",0.0299461482842366,1,0.857142857142857,-1.60937299107008,1e-06,0.75,-4.78678822310553,1.31538808158595,0.717750944531709
"Protein.of.unknown.function..DUF1116...PF06545.",0.0301666455090131,1,0.571428571428571,-6.38873165560723,1.07745012820754,0.75,-8.42641858281388,0.703503558940026,0.666066221165355
"Protein.of.unknown.function..DUF1479...PF07350.",0.0302962038964599,1,0.285714285714286,-7.55424103066444,0.810054322720774,0.25,-6.16365711241407,1.18533256074248,0.888498645305847
"Cell.wall.surface.anchor.repeat..PF13461.",0.0305147606555466,1,0.142857142857143,-7.4528730911353,1.60201007946325,1,-9.02761873516089,1e-06,1.87195578550911
"Domain.of.unknown.function..DUF1877...PF08974.",0.0305794993729384,1,0.571428571428571,-7.77252425456333,1.42594711188742,0.5,-6.10766200527397,0.417550346251854,0.716430914282445
"U.box.domain..PF04564.",0.030721332348485,1,0.428571428571429,-7.79546475935618,1.01685466994108,0.625,-6.21140842752531,0.673185977409822,0.65001384689111
"Fe.S.metabolism.associated.domain..PF02657.",0.0308259588621213,1,0.142857142857143,-7.24146937699427,0.630155862218492,0.125,-6.19884636487804,0.950905600592935,0.616284614720147
"PF11916",0.0310185114564883,1,0.857142857142857,-9.41906041579715,1e-06,0.5,-7.23938434999808,0.774527483791679,0.51546366966451
"Tagatose.6.phosphate.kinase..PF08013.",0.0312852800335991,1,0.571428571428571,-8.05777327675649,1.35820031154251,0.5,-6.12929237979619,1.02244927329159,0.971874664534733
"Mycobacterial.cell.wall.arabinan.synthesis.protein..PF04602.",0.0313486224676873,1,0.571428571428571,-8.60618681513644,0.256185195162789,0.625,-6.69499954098115,1.47699217189748,0.796528935503199
"Sirohaem.biosynthesis.protein.C.terminal..PF14823.",0.0313816400643111,1,0.714285714285714,-8.73531942306474,0.966955785072617,0.5,-6.92367051138491,0.879161728784673,0.636529511006609
"Polycystin.cation.channel..PF08016.",0.03153106484656,1,0.714285714285714,-6.80541851912619,0.198093965416953,0.875,-9.02749870875839,1e-06,0.361983285728096
"Signal.transducing.histidine.kinase..homodimeric.domain..PF02895.",0.0316261938984631,1,0.142857142857143,-4.95631079936443,0.381881249949674,0.375,-4.28856556604976,0.251217556574102,0.208805021372841
"Peptidase.inhibitor.I78.family..PF11720.",0.0316823086752306,1,0.571428571428571,-7.99700934277136,0.353946526570405,0.625,-6.6328141616784,0.78462824483555,0.407983916112572
"PF14213",0.0318232603669281,1,0.714285714285714,-8.73531942306474,0.966955785072617,0.75,-6.72967418561459,0.544437318069359,0.506286151670276
